HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
Earth,1,TRAPPIST-1e,2,0,0,0,,0,,1
Europa,0,TRAPPIST-1e,50,1,13,239,0,161,2355,0
Europa,1,55 Cancri e,27,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,26,0,1170,0,0,187,100,0
Earth,0,55 Cancri e,31,0,23,0,0,,17,0
Mars,0,TRAPPIST-1e,28,0,3559,0,,13,2,0
Earth,0,55 Cancri e,4,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,9,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,0,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,35,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,3,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,25,0,1956,0,161,239,28,0
Mars,0,TRAPPIST-1e,63,0,3087,0,60,2,0,0
Mars,1,TRAPPIST-1e,34,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,35,0,1219,0,1742,740,0,0
Earth,1,TRAPPIST-1e,26,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,39,0,0,3,0,802,49,0
Europa,0,55 Cancri e,34,0,0,337,1339,92,264,0
Europa,0,TRAPPIST-1e,36,0,0,1013,1,16,2825,0
Earth,1,TRAPPIST-1e,46,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,26,0,42,65,895,407,0,1
Mars,1,TRAPPIST-1e,28,0,0,0,0,0,0,1
Earth,0,55 Cancri e,20,0,0,3080,7,0,67,1
Earth,1,TRAPPIST-1e,35,0,0,0,0,0,0,0
Earth,0,55 Cancri e,11,0,0,0,0,0,0,0
Earth,1,PSO J318.5-22,14,0,0,0,0,0,0,0
Earth,1,PSO J318.5-22,4,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,11,0,0,0,0,0,,0
Earth,1,TRAPPIST-1e,31,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,15,0,0,893,0,0,0,1
Earth,0,TRAPPIST-1e,39,0,0,2,0,69,836,0
Earth,0,TRAPPIST-1e,7,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,24,0,83,0,129,504,0,0
,1,TRAPPIST-1e,22,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,26,0,0,0,0,0,0,0
Europa,0,55 Cancri e,53,0,0,864,49,39,2376,1
Europa,0,TRAPPIST-1e,40,0,2,76,0,201,,0
Mars,0,TRAPPIST-1e,19,0,160,0,889,0,0,0
Mars,0,55 Cancri e,54,0,433,0,867,19,1,0
Mars,0,TRAPPIST-1e,21,0,572,584,128,14,0,0
Mars,0,TRAPPIST-1e,25,0,1340,0,8,0,0,0
Mars,0,TRAPPIST-1e,48,0,137,0,877,0,0,1
Mars,0,PSO J318.5-22,41,0,,0,1127,8,0,1
Mars,0,TRAPPIST-1e,13,0,27,0,3246,0,0,1
Europa,0,TRAPPIST-1e,57,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,25,0,0,0,0,0,0,1
Europa,1,55 Cancri e,48,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,34,0,849,51,375,0,24,0
Earth,1,TRAPPIST-1e,16,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,0,0,0,0,0,0,0,0
Earth,0,55 Cancri e,15,0,6,1740,2184,0,0,1
Earth,0,55 Cancri e,37,0,426,0,2,194,308,0
Earth,0,TRAPPIST-1e,37,0,452,0,234,19,1290,0
Earth,0,TRAPPIST-1e,49,0,820,1,690,292,13,0
Earth,0,TRAPPIST-1e,18,0,1,1,0,0,746,0
Earth,0,TRAPPIST-1e,25,0,101,32,0,137,633,1
Earth,0,PSO J318.5-22,,,0,116,2048,2,0,1
Earth,0,55 Cancri e,43,0,26,132,3,117,555,0
Earth,0,TRAPPIST-1e,20,0,9,0,157,525,0,0
Europa,1,TRAPPIST-1e,54,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,30,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,37,0,0,0,0,0,0,1
Earth,0,55 Cancri e,30,0,60,41,553,1,0,1
Earth,0,TRAPPIST-1e,20,0,631,93,0,0,0,0
Earth,0,TRAPPIST-1e,20,0,25,0,796,44,44,0
Earth,0,TRAPPIST-1e,24,0,0,591,0,0,1560,0
Earth,0,TRAPPIST-1e,44,0,0,121,0,748,0,0
Earth,0,55 Cancri e,0,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,15,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,19,0,0,0,0,0,0,1
Europa,1,55 Cancri e,20,0,0,0,0,0,0,1
Mars,0,PSO J318.5-22,20,1,14,0,59,1777,0,0
Earth,1,TRAPPIST-1e,34,0,0,0,0,0,0,1
Earth,,PSO J318.5-22,17,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,20,0,0,25,0,0,803,1
Earth,0,TRAPPIST-1e,42,0,0,1,0,17,1601,0
Earth,0,TRAPPIST-1e,28,0,0,180,516,,,1
Mars,0,TRAPPIST-1e,43,0,375,103,1990,36,0,1
Europa,0,PSO J318.5-22,55,1,0,102,0,278,5353,0
Earth,0,TRAPPIST-1e,21,0,29,27,47,694,11,0
Earth,0,TRAPPIST-1e,17,0,0,656,295,0,35,0
Europa,0,55 Cancri e,54,0,0,559,0,15238,2799,0
Earth,0,TRAPPIST-1e,25,0,,205,,0,549,1
Earth,0,TRAPPIST-1e,,0,0,57,851,0,0,1
Europa,0,55 Cancri e,45,0,0,496,0,1940,4195,0
Europa,1,TRAPPIST-1e,31,0,0,0,0,0,0,1
Europa,1,55 Cancri e,19,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,30,0,,43,0,0,6,0
Earth,0,TRAPPIST-1e,24,0,191,497,0,0,16,0
Earth,0,TRAPPIST-1e,,0,0,20,38,359,516,0
Mars,0,TRAPPIST-1e,42,0,4102,0,36,0,1825,0
Europa,1,55 Cancri e,29,0,0,0,0,0,0,1
Europa,,55 Cancri e,37,0,0,2235,7,4098,89,0
Europa,1,TRAPPIST-1e,64,0,0,0,,0,0,1
Earth,1,TRAPPIST-1e,24,0,0,0,0,0,0,1
Earth,0,55 Cancri e,23,0,42,0,0,765,2,0
Earth,0,TRAPPIST-1e,22,0,686,45,16,7,4,1
Mars,0,TRAPPIST-1e,23,0,176,493,169,0,1023,0
Earth,,TRAPPIST-1e,21,0,3,65,253,475,0,0
Earth,0,TRAPPIST-1e,37,0,661,876,0,3,13,0
Mars,,TRAPPIST-1e,17,0,250,0,2179,0,0,1
Mars,1,TRAPPIST-1e,35,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,33,0,0,4592,0,209,954,1
Europa,0,55 Cancri e,37,0,0,2337,0,204,76,1
Europa,0,55 Cancri e,32,0,0,154,0,5492,1924,0
Mars,0,55 Cancri e,31,0,22,0,,1,524,0
Europa,0,TRAPPIST-1e,,0,0,4020,0,1635,4899,0
Europa,1,55 Cancri e,34,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,9,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,25,0,0,0,0,0,0,1
Mars,1,,29,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,1,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,30,0,1,797,0,10,0,1
Europa,0,TRAPPIST-1e,64,0,77,2424,0,3001,127,0
Europa,0,TRAPPIST-1e,31,0,0,6670,217,625,20336,0
Europa,0,TRAPPIST-1e,27,0,267,2802,0,54,77,1
Europa,0,TRAPPIST-1e,,0,0,4516,0,6167,5308,0
Europa,1,TRAPPIST-1e,25,0,0,0,0,0,0,1
,1,TRAPPIST-1e,28,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,32,0,0,0,0,0,0,1
Earth,0,55 Cancri e,36,0,0,0,0,725,2,0
Europa,,55 Cancri e,26,0,0,3593,47,19,229,1
Europa,0,TRAPPIST-1e,36,0,1,5234,343,277,12682,0
Earth,0,TRAPPIST-1e,37,0,374,1327,10,81,0,0
Earth,0,TRAPPIST-1e,45,0,0,0,0,774,0,0
Europa,0,TRAPPIST-1e,22,0,165,36,0,3044,556,0
Europa,,55 Cancri e,24,0,25,3291,0,6075,179,0
Earth,0,PSO J318.5-22,23,0,0,138,4,412,220,0
Earth,0,55 Cancri e,31,0,2,20,1,1026,2,1
Europa,0,TRAPPIST-1e,37,0,1,477,0,0,7087,0
Earth,0,TRAPPIST-1e,28,0,5,0,0,1014,0,0
Earth,1,TRAPPIST-1e,23,0,0,0,0,0,0,1
Earth,0,55 Cancri e,14,0,0,166,603,1,0,1
Europa,1,TRAPPIST-1e,40,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,42,0,36,0,2554,0,9,1
Earth,0,TRAPPIST-1e,53,0,19,81,85,768,489,0
Earth,1,TRAPPIST-1e,46,0,0,0,0,0,0,0
Mars,0,TRAPPIST-1e,28,0,0,79,2003,0,0,1
Earth,1,55 Cancri e,25,0,0,0,0,0,0,1
Europa,0,PSO J318.5-22,34,1,0,,21,7,16,1
Mars,0,TRAPPIST-1e,58,0,1246,0,66,36,0,0
Europa,0,TRAPPIST-1e,31,0,0,2520,1,1,0,1
Europa,1,55 Cancri e,24,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,52,0,0,3275,111,51,18,1
Europa,1,55 Cancri e,25,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,17,0,0,0,0,0,0,1
,0,TRAPPIST-1e,27,0,0,453,137,1331,1660,0
Europa,1,55 Cancri e,29,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,45,0,0,7484,465,14,610,1
Earth,0,PSO J318.5-22,28,0,0,18,0,0,674,1
Europa,1,55 Cancri e,25,0,0,0,,0,0,1
Europa,1,TRAPPIST-1e,57,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,68,0,0,0,0,0,0,1
Europa,0,55 Cancri e,26,0,0,431,28,10941,26,0
Europa,0,TRAPPIST-1e,52,0,2,364,0,2144,1804,0
Europa,0,,36,0,0,551,0,5270,22,0
Earth,0,PSO J318.5-22,41,0,454,297,0,2,0,0
Earth,0,TRAPPIST-1e,14,0,514,0,392,0,0,0
Earth,1,PSO J318.5-22,16,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,24,0,672,0,501,0,,0
Europa,0,TRAPPIST-1e,62,1,0,1633,0,1742,0,1
Earth,0,55 Cancri e,26,0,595,84,0,0,131,1
Earth,0,TRAPPIST-1e,45,0,65,63,3,713,27,0
Europa,0,TRAPPIST-1e,41,0,0,412,0,4030,0,0
Earth,0,TRAPPIST-1e,36,0,,724,0,0,0,1
Earth,0,55 Cancri e,13,0,8,1385,1445,250,8,1
Europa,0,TRAPPIST-1e,48,0,0,9633,0,1,2,1
Europa,1,TRAPPIST-1e,,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,22,0,141,16,0,177,336,1
,0,TRAPPIST-1e,39,0,290,0,84,266,0,1
Earth,0,TRAPPIST-1e,45,0,1399,226,0,0,0,0
Earth,0,TRAPPIST-1e,42,0,84,323,0,1251,120,0
Europa,0,TRAPPIST-1e,33,0,0,7039,0,902,405,1
Earth,0,TRAPPIST-1e,27,0,0,89,874,34,0,1
Earth,0,,47,0,0,370,0,380,38,0
Europa,1,TRAPPIST-1e,20,0,0,0,0,0,0,1
Europa,1,55 Cancri e,32,0,0,0,0,0,0,1
,1,TRAPPIST-1e,54,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,23,0,0,1125,0,,993,0
Earth,0,TRAPPIST-1e,9,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,17,0,372,0,477,0,0,0
Europa,0,TRAPPIST-1e,26,0,0,823,0,1821,1508,0
Europa,0,TRAPPIST-1e,38,0,0,93,0,0,7303,0
Earth,0,TRAPPIST-1e,24,0,703,0,0,0,0,0
Earth,0,,30,0,77,2325,5,117,1,1
Earth,1,55 Cancri e,2,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,4,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,9,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,30,0,0,0,3,3434,0,0
Earth,1,TRAPPIST-1e,5,0,0,0,0,,0,0
Earth,0,TRAPPIST-1e,2,,0,0,0,0,0,0
Europa,0,TRAPPIST-1e,32,0,45,985,0,0,6803,0
Europa,1,,53,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,46,0,0,3856,0,1,312,1
Earth,1,TRAPPIST-1e,2,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,1,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,11,0,0,0,0,0,0,1
Earth,0,55 Cancri e,3,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,33,0,0,0,0,0,0,1
Earth,1,55 Cancri e,3,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,38,0,182,776,3,33,0,0
Earth,1,PSO J318.5-22,21,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,41,0,0,0,0,0,0,1
Europa,1,55 Cancri e,64,0,0,0,0,0,0,1
Europa,1,55 Cancri e,27,1,0,0,0,0,0,1
Earth,1,55 Cancri e,41,0,0,,,0,0,0
Earth,0,,19,0,35,2,481,121,,0
Earth,0,TRAPPIST-1e,42,0,0,0,1677,65,62,1
Europa,0,55 Cancri e,30,0,0,4066,0,544,1272,0
Earth,0,TRAPPIST-1e,38,0,183,203,0,110,374,0
Europa,0,TRAPPIST-1e,63,0,0,4579,1,1006,2084,1
Mars,0,TRAPPIST-1e,17,0,,0,38,0,2,0
Mars,1,TRAPPIST-1e,2,0,0,0,0,0,0,1
Mars,,TRAPPIST-1e,19,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,37,0,1144,4,34,0,0,0
Mars,0,TRAPPIST-1e,50,0,225,0,796,107,0,1
Earth,0,TRAPPIST-1e,38,0,0,172,615,0,0,1
Europa,0,TRAPPIST-1e,28,1,0,3119,0,1404,366,1
Europa,1,TRAPPIST-1e,35,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,27,0,14327,1487,0,1,0,0
Earth,0,TRAPPIST-1e,15,0,0,7,0,749,0,0
Europa,0,TRAPPIST-1e,29,1,0,920,0,2052,3687,0
Europa,1,55 Cancri e,65,0,0,0,0,0,0,1
Earth,0,55 Cancri e,27,0,0,630,0,71,0,1
Mars,0,TRAPPIST-1e,0,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,21,0,3148,0,1,0,0,0
Mars,1,TRAPPIST-1e,19,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,39,0,0,0,0,0,0,1
Earth,0,55 Cancri e,60,0,0,0,0,0,,0
Europa,0,55 Cancri e,30,0,818,44,2,2956,2311,0
Earth,1,TRAPPIST-1e,30,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,40,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,26,0,0,25,13,11,998,0
Earth,0,55 Cancri e,38,0,2614,0,103,0,0,0
Mars,0,TRAPPIST-1e,22,0,130,15,2454,0,0,1
Mars,0,TRAPPIST-1e,,0,179,0,1805,131,0,0
Mars,0,TRAPPIST-1e,65,0,1420,0,84,0,0,0
Earth,1,PSO J318.5-22,61,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,20,0,0,0,111,39,1094,0
Earth,1,TRAPPIST-1e,24,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,16,0,0,0,0,0,0,0
Mars,1,TRAPPIST-1e,35,0,0,,0,0,0,1
Earth,0,TRAPPIST-1e,21,0,0,681,51,131,1,1
Earth,1,TRAPPIST-1e,23,0,0,0,0,0,0,1
Earth,0,55 Cancri e,17,0,0,262,0,0,502,1
Earth,0,PSO J318.5-22,24,0,154,7,241,213,453,0
Earth,0,55 Cancri e,27,0,866,0,0,0,23,0
Europa,0,TRAPPIST-1e,26,0,0,1910,0,1777,,1
Europa,0,55 Cancri e,26,0,0,3452,0,4,1960,1
Europa,0,TRAPPIST-1e,20,0,0,3,0,1271,2630,1
Europa,1,TRAPPIST-1e,28,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,37,0,8,21,0,56,2167,1
Mars,0,TRAPPIST-1e,23,0,706,0,0,0,583,0
Mars,1,,49,0,,0,0,0,0,1
Europa,0,,50,0,0,1338,0,40,6178,0
Europa,1,TRAPPIST-1e,4,0,0,,0,0,0,1
Europa,1,TRAPPIST-1e,32,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,44,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,20,0,962,0,4581,105,0,1
Mars,0,TRAPPIST-1e,30,0,531,807,35,200,0,0
Mars,0,TRAPPIST-1e,29,0,574,0,4940,1831,2,0
Earth,0,TRAPPIST-1e,22,0,37,3,0,305,581,1
Mars,1,TRAPPIST-1e,35,0,0,0,0,0,0,1
Mars,0,55 Cancri e,0,,0,0,0,0,0,1
Mars,,TRAPPIST-1e,6,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,38,0,0,4504,0,13,302,1
Europa,0,TRAPPIST-1e,34,0,0,48,2067,3,6,1
Europa,1,55 Cancri e,34,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,,0,282,8,337,0,0,0
Mars,0,TRAPPIST-1e,53,0,204,142,380,38,1,0
Europa,0,TRAPPIST-1e,28,0,0,395,118,14,1647,0
Europa,0,TRAPPIST-1e,31,0,0,1382,0,1795,588,0
Mars,0,PSO J318.5-22,56,0,233,0,1356,0,171,0
Mars,0,TRAPPIST-1e,36,0,850,,454,0,0,0
Earth,0,55 Cancri e,30,0,25,245,198,2,321,0
Mars,1,TRAPPIST-1e,32,0,0,0,0,0,0,1
Europa,1,55 Cancri e,44,,0,0,0,0,0,1
Europa,1,55 Cancri e,54,0,0,0,,0,0,1
Earth,0,TRAPPIST-1e,24,0,185,0,476,1810,53,0
Earth,0,TRAPPIST-1e,44,0,248,0,0,0,623,0
Earth,0,TRAPPIST-1e,25,0,0,3,23,693,0,0
Mars,1,TRAPPIST-1e,35,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,29,0,298,0,888,5,0,1
Earth,0,TRAPPIST-1e,22,0,0,669,121,0,56,1
Earth,1,TRAPPIST-1e,22,0,0,0,0,0,0,1
Earth,0,55 Cancri e,22,0,0,509,2,8,74,1
Earth,1,PSO J318.5-22,18,0,0,0,0,0,0,1
Earth,0,55 Cancri e,22,0,256,0,0,0,373,0
Earth,0,,52,0,935,779,0,0,0,1
Mars,1,TRAPPIST-1e,0,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,1,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,34,0,2130,0,1,1,0,0
Mars,1,TRAPPIST-1e,6,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,22,0,123,1,660,0,0,1
Earth,1,TRAPPIST-1e,31,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,31,0,588,1261,0,228,6,0
Mars,0,TRAPPIST-1e,20,0,845,0,46,123,0,0
Mars,1,TRAPPIST-1e,25,0,0,0,0,0,0,1
Europa,1,55 Cancri e,23,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,53,0,50,11552,0,2998,4334,0
Europa,0,55 Cancri e,32,0,0,225,0,3873,240,0
Europa,1,55 Cancri e,27,0,0,0,0,0,,1
Europa,0,55 Cancri e,48,0,0,342,929,10887,0,0
Europa,0,TRAPPIST-1e,37,0,223,9495,0,1318,1866,1
Mars,1,TRAPPIST-1e,21,0,0,0,0,0,0,1
Europa,1,55 Cancri e,29,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,46,1,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,19,0,2,0,,9,754,0
Earth,0,TRAPPIST-1e,22,0,0,0,0,778,0,0
Europa,0,,54,1,0,2853,0,0,1666,0
Earth,0,TRAPPIST-1e,43,0,63,1339,9,253,42,1
Earth,1,TRAPPIST-1e,18,0,0,0,0,0,0,1
Europa,0,55 Cancri e,36,0,13,1480,1,1439,1955,0
Europa,0,TRAPPIST-1e,20,0,0,1131,3783,161,0,1
Earth,0,TRAPPIST-1e,63,0,0,104,0,599,0,0
Earth,0,TRAPPIST-1e,50,0,138,706,0,18,40,1
Mars,0,TRAPPIST-1e,13,0,21,0,1564,0,1,1
Mars,1,,43,0,0,0,0,0,0,1
Earth,1,PSO J318.5-22,16,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,31,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,0,0,0,0,0,,0,1
Mars,1,TRAPPIST-1e,10,0,0,,0,0,0,1
Earth,1,TRAPPIST-1e,10,0,,0,0,0,0,0
Earth,0,TRAPPIST-1e,55,0,1028,18,0,0,0,0
Earth,0,TRAPPIST-1e,18,0,211,594,2,493,62,1
Earth,0,TRAPPIST-1e,7,0,0,0,,0,0,1
Earth,1,TRAPPIST-1e,1,0,0,0,,0,0,1
Earth,0,TRAPPIST-1e,44,0,22,1,0,864,0,0
Mars,0,TRAPPIST-1e,27,0,665,631,1,,0,0
Earth,0,PSO J318.5-22,20,0,30,4,0,321,451,0
Europa,0,55 Cancri e,49,0,0,7762,2,0,98,1
Earth,1,55 Cancri e,22,0,0,0,0,0,0,1
Earth,0,55 Cancri e,21,0,564,9,0,0,30,1
Mars,0,TRAPPIST-1e,26,0,17,0,746,394,0,0
Mars,0,TRAPPIST-1e,65,0,588,196,272,0,0,1
Mars,1,TRAPPIST-1e,20,0,0,0,0,0,0,1
Mars,1,55 Cancri e,0,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,16,0,0,0,0,0,0,1
,1,TRAPPIST-1e,22,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,0,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,21,0,526,0,,258,0,0
Earth,1,PSO J318.5-22,30,,0,0,0,0,0,1
Earth,0,55 Cancri e,14,0,363,44,0,0,512,1
Mars,0,TRAPPIST-1e,45,0,944,292,2,,0,0
Earth,0,TRAPPIST-1e,22,0,0,0,0,19,785,0
Mars,1,TRAPPIST-1e,21,0,0,0,0,0,0,1
Earth,0,,37,0,542,440,1,0,0,0
Mars,1,TRAPPIST-1e,29,0,0,,0,0,0,1
Mars,0,TRAPPIST-1e,29,1,20,,1902,0,3,1
Earth,0,TRAPPIST-1e,21,,0,198,559,19,44,1
Earth,0,TRAPPIST-1e,52,0,1,13,3,0,700,0
,1,TRAPPIST-1e,36,0,0,0,,0,0,1
Europa,1,55 Cancri e,59,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,21,0,12,1855,0,1381,358,0
Europa,0,TRAPPIST-1e,25,0,21,2148,0,1966,12708,0
Mars,0,TRAPPIST-1e,23,0,2260,0,152,106,60,0
Europa,1,55 Cancri e,36,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,38,0,161,3,0,624,0,0
Earth,1,TRAPPIST-1e,0,0,0,0,0,0,,1
Earth,0,TRAPPIST-1e,19,0,0,0,699,18,86,1
Earth,0,TRAPPIST-1e,30,0,148,0,0,619,34,1
Earth,0,TRAPPIST-1e,23,0,14,0,437,103,333,1
Earth,0,TRAPPIST-1e,55,0,330,114,0,2,0,1
Earth,0,PSO J318.5-22,44,,0,463,1,172,0,1
Europa,0,TRAPPIST-1e,30,0,4531,212,10,157,12,0
Earth,0,TRAPPIST-1e,39,0,12,8,0,4,753,1
Earth,0,55 Cancri e,19,0,423,,0,0,0,0
Earth,0,TRAPPIST-1e,24,0,0,871,17,0,0,0
Europa,,TRAPPIST-1e,37,0,1721,667,,28,1362,0
Earth,0,55 Cancri e,24,0,0,0,0,734,21,0
Earth,0,TRAPPIST-1e,17,0,0,0,1875,142,2,1
Earth,0,TRAPPIST-1e,17,0,0,775,0,13,0,1
Earth,0,55 Cancri e,14,0,8,0,,0,176,0
Earth,0,PSO J318.5-22,13,0,0,611,0,0,0,0
Europa,0,55 Cancri e,35,0,0,1135,0,0,3880,1
Mars,0,TRAPPIST-1e,32,0,654,0,655,0,0,1
Mars,1,TRAPPIST-1e,18,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,21,0,529,8,89,21,0,1
Mars,0,TRAPPIST-1e,25,0,750,0,109,368,0,0
Mars,0,TRAPPIST-1e,36,0,108,0,941,861,0,0
Earth,0,TRAPPIST-1e,20,0,362,0,31,12,483,0
Earth,0,55 Cancri e,22,0,126,3,0,1305,0,0
Mars,1,TRAPPIST-1e,27,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,,0,9,2031,0,20,1837,0
,1,TRAPPIST-1e,38,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,23,0,0,0,0,0,0,0
Mars,0,TRAPPIST-1e,21,0,74,0,713,0,502,1
Earth,0,TRAPPIST-1e,18,0,,0,1770,1284,8,0
Earth,0,TRAPPIST-1e,20,0,0,254,868,405,0,1
Europa,1,TRAPPIST-1e,28,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,57,0,274,8,0,19,466,0
Earth,0,55 Cancri e,10,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,23,0,0,0,874,,0,1
Europa,1,TRAPPIST-1e,22,0,0,0,0,0,0,1
Europa,1,55 Cancri e,24,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,52,0,44,,0,42,1731,0
Earth,1,55 Cancri e,31,0,0,0,0,0,0,1
Earth,1,55 Cancri e,15,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,40,0,176,932,0,0,,0
Earth,0,TRAPPIST-1e,18,0,0,0,31,2121,0,0
Earth,0,TRAPPIST-1e,28,0,647,1,32,71,140,1
Earth,1,TRAPPIST-1e,40,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,32,0,8,690,3,5,0,1
Earth,0,PSO J318.5-22,35,0,0,0,2,672,10,0
Earth,0,TRAPPIST-1e,52,0,0,837,1,2,8,0
Earth,0,TRAPPIST-1e,34,0,695,25,276,0,0,0
Earth,1,TRAPPIST-1e,46,0,0,0,0,0,0,0
Earth,0,55 Cancri e,23,0,62,0,0,1,2203,0
Earth,0,TRAPPIST-1e,44,0,2,0,0,788,0,0
Earth,0,55 Cancri e,59,0,460,139,0,1,0,0
Europa,0,TRAPPIST-1e,42,0,0,1330,0,2711,691,0
Earth,0,TRAPPIST-1e,18,0,0,0,0,702,0,0
Mars,0,TRAPPIST-1e,29,0,3284,84,0,0,2,0
Mars,1,TRAPPIST-1e,15,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,19,0,1301,0,31,1,0,1
Earth,1,PSO J318.5-22,49,0,0,0,0,0,0,0
Mars,1,TRAPPIST-1e,19,0,0,0,0,0,0,1
Europa,0,55 Cancri e,36,1,1,10029,1,1679,27,1
Earth,1,55 Cancri e,59,0,0,0,0,0,0,1
Earth,1,55 Cancri e,24,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,4,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,20,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,24,0,261,0,780,0,0,1
Mars,0,55 Cancri e,31,0,725,0,747,0,0,0
Mars,0,TRAPPIST-1e,23,0,197,76,5635,7,0,1
Mars,0,TRAPPIST-1e,3,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,22,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,20,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,0,0,0,0,0,0,0,1
Mars,1,55 Cancri e,13,0,0,0,0,0,0,1
Europa,1,,47,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,51,0,0,3571,106,0,0,1
Mars,,TRAPPIST-1e,22,0,223,0,630,14,0,1
