HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
Earth,1.0,55 Cancri e,69.0,0.0,210.0,131.0,530.0,648.0,957.0,0
Earth,1.0,55 Cancri e,17.0,0.0,26.0,207.0,414.0,233.0,348.0,0
Earth,1.0,55 Cancri e,18.0,0.0,124.0,525.0,370.0,492.0,743.0,1
Earth,0.0,TRAPPIST-1e,35.0,0.0,693.0,960.0,1100.0,464.0,238.0,0
Earth,1.0,TRAPPIST-1e,24.0,0.0,455.0,413.0,878.0,783.0,945.0,0
Mars,0.0,TRAPPIST-1e,37.0,0.0,1015.0,508.0,689.0,1103.0,1002.0,0
Earth,0.0,TRAPPIST-1e,27.0,0.0,492.0,200.0,45.0,311.0,51.0,1
Earth,1.0,TRAPPIST-1e,0.0,0.0,238.0,1040.0,135.0,985.0,7.0,0
Earth,0.0,TRAPPIST-1e,28.0,0.0,84.0,61.0,505.0,22.0,190.0,1
Mars,0.0,TRAPPIST-1e,31.0,0.0,427.0,1486.0,1056.0,766.0,897.0,0
Earth,0.0,PSO J318.5-22,17.0,0.0,654.0,416.0,1037.0,497.0,286.0,1
Earth,0.0,TRAPPIST-1e,27.0,0.0,54.0,1284.0,552.0,783.0,53.0,0
Earth,0.0,TRAPPIST-1e,9.0,0.0,271.0,1034.0,191.0,613.0,428.0,0
Earth,1.0,TRAPPIST-1e,8.0,0.0,337.0,916.0,579.0,923.0,130.0,0
Europa,1.0,55 Cancri e,47.0,0.0,434.0,775.0,874.0,741.0,932.0,1
Mars,0.0,TRAPPIST-1e,21.0,0.0,679.0,812.0,48.0,944.0,594.0,0
Earth,0.0,TRAPPIST-1e,26.0,0.0,2037.0,1224.0,516.0,740.0,123.0,0
Earth,0.0,TRAPPIST-1e,16.0,0.0,694.0,238.0,911.0,890.0,843.0,0
Earth,0.0,PSO J318.5-22,26.0,0.0,339.0,371.0,1943.0,455.0,117.0,0
Europa,1.0,TRAPPIST-1e,27.0,0.0,294.0,140.0,1113.0,517.0,536.0,1
Earth,0.0,PSO J318.5-22,17.0,0.0,542.0,1009.0,492.0,415.0,514.0,0
Mars,1.0,PSO J318.5-22,43.0,0.0,156.0,286.0,838.0,902.0,926.0,1
Earth,1.0,TRAPPIST-1e,30.0,0.0,297.0,1110.0,854.0,884.0,174.0,1
Mars,0.0,TRAPPIST-1e,30.0,0.0,122.0,1221.0,175.0,582.0,257.0,1
Earth,1.0,TRAPPIST-1e,25.0,0.0,71.0,561.0,442.0,648.0,285.0,0
Earth,0.0,TRAPPIST-1e,27.0,0.0,1280.0,1103.0,651.0,404.0,863.0,1
Europa,1.0,55 Cancri e,37.0,0.0,12.0,44.0,688.0,365.0,558.0,1
Mars,0.0,TRAPPIST-1e,24.0,0.0,503.0,1249.0,1176.0,128.0,853.0,1
Earth,1.0,TRAPPIST-1e,19.0,0.0,585.0,1354.0,768.0,293.0,337.0,1
Earth,0.0,TRAPPIST-1e,37.0,0.0,672.0,58.0,633.0,173.0,864.0,0
Earth,0.0,PSO J318.5-22,13.0,0.0,597.0,675.0,1146.0,158.0,465.0,1
Earth,1.0,TRAPPIST-1e,36.0,0.0,580.0,791.0,384.0,341.0,1934.0,0
Earth,0.0,TRAPPIST-1e,32.0,0.0,682.0,590.0,362.0,995.0,934.0,1
Earth,0.0,55 Cancri e,0.0,0.0,277.0,121.0,615.0,673.0,164.0,1
Earth,1.0,TRAPPIST-1e,43.0,0.0,168.0,971.0,557.0,387.0,209.0,0
Earth,1.0,TRAPPIST-1e,19.0,0.0,81.0,1078.0,188.0,1070.0,1010.0,1
Mars,1.0,TRAPPIST-1e,6.0,0.0,108.0,1395.0,572.0,1060.0,200.0,1
Earth,1.0,TRAPPIST-1e,28.0,0.0,117.0,226.0,123.0,145.0,209.0,0
Europa,0.0,TRAPPIST-1e,52.0,0.0,268.0,1368.0,617.0,396.0,355.0,1
Mars,0.0,TRAPPIST-1e,4.0,0.0,408.0,1220.0,684.0,1.0,445.0,0
Earth,0.0,TRAPPIST-1e,14.0,0.0,75.0,95.0,911.0,826.0,1625.0,0
Earth,0.0,PSO J318.5-22,27.0,0.0,1261.0,880.0,489.0,1115.0,460.0,0
Europa,0.0,TRAPPIST-1e,36.0,1.0,580.0,5938.0,1065.0,641.0,145.0,0
Mars,0.0,55 Cancri e,40.0,0.0,19.0,984.0,224.0,1021.0,57.0,0
Europa,0.0,55 Cancri e,35.0,0.0,292.0,15.0,873.0,324.0,419.0,1
Europa,0.0,55 Cancri e,20.0,0.0,192.0,4157.0,667.0,17.0,1373.0,0
Earth,0.0,TRAPPIST-1e,15.0,0.0,685.0,338.0,294.0,175.0,730.0,0
Earth,0.0,TRAPPIST-1e,16.0,0.0,553.0,957.0,20.0,524.0,838.0,0
Earth,0.0,TRAPPIST-1e,61.0,0.0,1083.0,400.0,194.0,924.0,600.0,0
Earth,0.0,TRAPPIST-1e,40.0,0.0,390.0,1419.0,87.0,761.0,954.0,1
Europa,0.0,TRAPPIST-1e,34.0,0.0,64.0,6581.0,575.0,1007.0,246.0,1
Europa,0.0,TRAPPIST-1e,33.0,1.0,253.0,252.0,795.0,1307.0,7832.0,0
Europa,0.0,TRAPPIST-1e,30.0,0.0,568.0,416.0,579.0,839.0,410.0,1
Europa,0.0,55 Cancri e,35.0,1.0,48.0,1234.0,764.0,1872.0,78.0,0
Earth,1.0,TRAPPIST-1e,34.0,0.0,249.0,378.0,830.0,621.0,219.0,1
Earth,0.0,TRAPPIST-1e,36.0,0.0,575.0,1438.0,807.0,969.0,153.0,1
Earth,1.0,TRAPPIST-1e,33.0,0.0,359.0,879.0,32.0,1115.0,515.0,0
Earth,0.0,TRAPPIST-1e,7.0,0.0,487.0,1068.0,911.0,212.0,1010.0,0
Mars,1.0,TRAPPIST-1e,18.0,0.0,291.0,146.0,991.0,599.0,545.0,0
Mars,0.0,55 Cancri e,24.0,1.0,781.0,1349.0,151.0,608.0,412.0,0
Earth,1.0,PSO J318.5-22,30.0,0.0,469.0,1314.0,207.0,341.0,558.0,0
Europa,0.0,TRAPPIST-1e,36.0,0.0,366.0,1443.0,767.0,1411.0,786.0,0
Earth,1.0,TRAPPIST-1e,39.0,0.0,442.0,1431.0,164.0,682.0,460.0,0
Mars,0.0,TRAPPIST-1e,25.0,0.0,26.0,1142.0,48.0,1374.0,740.0,0
Earth,1.0,TRAPPIST-1e,23.0,0.0,20.0,513.0,1088.0,719.0,860.0,1
Earth,1.0,TRAPPIST-1e,43.0,0.0,665.0,752.0,747.0,139.0,468.0,0
Europa,0.0,55 Cancri e,63.0,0.0,636.0,4430.0,315.0,393.0,1047.0,1
Europa,0.0,55 Cancri e,38.0,0.0,366.0,56.0,762.0,1088.0,1079.0,0
Earth,0.0,TRAPPIST-1e,29.0,0.0,295.0,1151.0,468.0,497.0,94.0,0
Europa,1.0,TRAPPIST-1e,50.0,0.0,70.0,894.0,453.0,225.0,933.0,1
Europa,1.0,TRAPPIST-1e,65.0,0.0,597.0,987.0,128.0,773.0,87.0,1
Earth,1.0,55 Cancri e,35.0,0.0,562.0,1244.0,1098.0,1065.0,710.0,1
Europa,0.0,55 Cancri e,29.0,0.0,471.0,344.0,515.0,4338.0,2876.0,0
Europa,0.0,TRAPPIST-1e,46.0,0.0,575.0,2854.0,824.0,566.0,350.0,1
Europa,0.0,55 Cancri e,40.0,0.0,354.0,29065.0,1081.0,591.0,486.0,1
Mars,0.0,TRAPPIST-1e,37.0,0.0,1314.0,20.0,760.0,41.0,439.0,0
Mars,0.0,TRAPPIST-1e,27.0,0.0,841.0,1203.0,829.0,625.0,498.0,0
Earth,0.0,TRAPPIST-1e,25.0,0.0,766.0,345.0,762.0,965.0,934.0,1
Earth,1.0,TRAPPIST-1e,49.0,0.0,392.0,1245.0,109.0,257.0,495.0,1
Mars,0.0,TRAPPIST-1e,33.0,0.0,400.0,319.0,384.0,107.0,942.0,1
Earth,1.0,PSO J318.5-22,29.0,0.0,415.0,200.0,1043.0,1079.0,316.0,1
Earth,0.0,55 Cancri e,32.0,0.0,165.0,837.0,373.0,464.0,316.0,0
Earth,1.0,55 Cancri e,16.0,0.0,282.0,36.0,297.0,654.0,123.0,0
Earth,0.0,TRAPPIST-1e,35.0,0.0,803.0,287.0,438.0,99.0,803.0,1
Europa,0.0,TRAPPIST-1e,26.0,0.0,582.0,2654.0,3632.0,1010.0,2401.0,1
Earth,0.0,55 Cancri e,34.0,0.0,607.0,864.0,490.0,153.0,378.0,1
Europa,0.0,TRAPPIST-1e,60.0,0.0,465.0,1400.0,4522.0,6694.0,4156.0,0
Earth,0.0,TRAPPIST-1e,12.0,0.0,692.0,1306.0,709.0,165.0,2.0,0
Europa,0.0,55 Cancri e,37.0,0.0,450.0,471.0,2965.0,1092.0,75.0,1
Europa,0.0,55 Cancri e,45.0,0.0,670.0,4455.0,585.0,1006.0,28.0,0
Europa,0.0,TRAPPIST-1e,40.0,0.0,578.0,440.0,708.0,731.0,313.0,0
Europa,0.0,TRAPPIST-1e,31.0,0.0,641.0,1286.0,361.0,1919.0,13111.0,0
Earth,0.0,TRAPPIST-1e,11.0,0.0,266.0,1059.0,948.0,693.0,29.0,0
Europa,0.0,TRAPPIST-1e,43.0,0.0,1500.0,11.0,706.0,645.0,717.0,1
Earth,1.0,TRAPPIST-1e,16.0,0.0,104.0,1045.0,637.0,560.0,258.0,1
Earth,0.0,TRAPPIST-1e,22.0,0.0,459.0,2134.0,248.0,868.0,793.0,0
Earth,1.0,TRAPPIST-1e,31.0,0.0,566.0,95.0,892.0,188.0,589.0,1
Europa,0.0,55 Cancri e,21.0,0.0,316.0,2869.0,1080.0,614.0,295.0,1
Mars,0.0,TRAPPIST-1e,16.0,0.0,567.0,859.0,3975.0,965.0,143.0,0
Earth,0.0,55 Cancri e,16.0,0.0,487.0,1314.0,325.0,416.0,88.0,1
Earth,0.0,TRAPPIST-1e,19.0,0.0,147.0,1312.0,878.0,386.0,547.0,0
Europa,0.0,55 Cancri e,44.0,0.0,1568.0,1301.0,165.0,557.0,379.0,1
Earth,0.0,55 Cancri e,33.0,0.0,144.0,1256.0,154.0,1794.0,140.0,0
Earth,1.0,55 Cancri e,36.0,0.0,192.0,66.0,1078.0,634.0,947.0,0
Mars,1.0,TRAPPIST-1e,28.0,0.0,181.0,364.0,119.0,594.0,803.0,1
Earth,0.0,55 Cancri e,42.0,0.0,390.0,409.0,82.0,343.0,470.0,0
Earth,0.0,55 Cancri e,37.0,0.0,170.0,725.0,1087.0,285.0,828.0,1
Earth,0.0,TRAPPIST-1e,15.0,0.0,411.0,360.0,3504.0,793.0,738.0,1
Earth,0.0,TRAPPIST-1e,39.0,0.0,445.0,1186.0,411.0,1134.0,754.0,0
Earth,0.0,TRAPPIST-1e,16.0,0.0,571.0,275.0,826.0,5.0,37.0,1
Earth,0.0,TRAPPIST-1e,19.0,0.0,474.0,644.0,661.0,913.0,865.0,0
Earth,0.0,PSO J318.5-22,39.0,0.0,547.0,985.0,248.0,245.0,988.0,1
Europa,0.0,TRAPPIST-1e,34.0,0.0,349.0,701.0,643.0,390.0,3963.0,0
Mars,0.0,TRAPPIST-1e,20.0,0.0,20.0,1284.0,1655.0,279.0,475.0,0
Earth,1.0,TRAPPIST-1e,17.0,0.0,237.0,862.0,40.0,571.0,981.0,1
Mars,0.0,TRAPPIST-1e,53.0,0.0,449.0,433.0,392.0,397.0,414.0,0
Earth,0.0,TRAPPIST-1e,39.0,0.0,344.0,82.0,1163.0,610.0,1009.0,1
Europa,1.0,55 Cancri e,17.0,0.0,658.0,1012.0,306.0,778.0,54.0,1
Earth,1.0,55 Cancri e,29.0,0.0,131.0,425.0,261.0,1053.0,373.0,0
Earth,0.0,TRAPPIST-1e,27.0,0.0,739.0,858.0,90.0,570.0,874.0,0
Earth,0.0,TRAPPIST-1e,27.0,0.0,316.0,867.0,959.0,816.0,187.0,1
Earth,1.0,TRAPPIST-1e,28.0,0.0,159.0,475.0,596.0,292.0,985.0,1
Earth,0.0,PSO J318.5-22,63.0,0.0,605.0,403.0,939.0,971.0,514.0,1
Europa,1.0,TRAPPIST-1e,34.0,0.0,387.0,183.0,778.0,827.0,979.0,1
Europa,0.0,TRAPPIST-1e,75.0,0.0,2662.0,4218.0,128.0,267.0,128.0,0
Europa,0.0,TRAPPIST-1e,50.0,0.0,463.0,1925.0,611.0,2823.0,949.0,0
Europa,0.0,TRAPPIST-1e,24.0,0.0,167.0,1468.0,101.0,1554.0,247.0,1
Earth,0.0,TRAPPIST-1e,58.0,0.0,291.0,1303.0,209.0,837.0,679.0,0
Earth,1.0,TRAPPIST-1e,13.0,0.0,605.0,77.0,1043.0,758.0,397.0,1
Earth,0.0,TRAPPIST-1e,36.0,0.0,173.0,361.0,1078.0,1057.0,181.0,0
Europa,0.0,TRAPPIST-1e,47.0,0.0,667.0,3900.0,1866.0,218.0,7136.0,0
Earth,0.0,TRAPPIST-1e,47.0,0.0,1293.0,560.0,481.0,246.0,671.0,1
Mars,0.0,TRAPPIST-1e,42.0,0.0,1082.0,1157.0,1709.0,677.0,950.0,0
Europa,1.0,55 Cancri e,29.0,0.0,388.0,1105.0,1037.0,251.0,450.0,1
Mars,0.0,TRAPPIST-1e,39.0,0.0,2515.0,1446.0,204.0,1081.0,718.0,1
Europa,0.0,55 Cancri e,31.0,0.0,512.0,540.0,1163.0,65.0,11264.0,0
Europa,0.0,TRAPPIST-1e,50.0,0.0,459.0,2526.0,503.0,443.0,2540.0,0
Earth,1.0,TRAPPIST-1e,48.0,0.0,584.0,32.0,560.0,552.0,481.0,1
Earth,0.0,TRAPPIST-1e,56.0,0.0,376.0,107.0,319.0,837.0,763.0,0
Mars,0.0,TRAPPIST-1e,2.0,0.0,641.0,1170.0,53.0,1090.0,1.0,0
Earth,0.0,TRAPPIST-1e,38.0,0.0,59.0,84.0,736.0,702.0,656.0,0
Earth,1.0,TRAPPIST-1e,21.0,0.0,566.0,560.0,898.0,579.0,1114.0,0
Europa,0.0,55 Cancri e,27.0,0.0,631.0,4136.0,122.0,26.0,548.0,1
Mars,0.0,TRAPPIST-1e,34.0,0.0,1282.0,98.0,368.0,1109.0,77.0,0
Mars,1.0,TRAPPIST-1e,25.0,0.0,85.0,1242.0,300.0,1043.0,683.0,1
Europa,0.0,TRAPPIST-1e,36.0,0.0,1802.0,505.0,164.0,296.0,2724.0,0
Earth,1.0,TRAPPIST-1e,30.0,0.0,91.0,1135.0,858.0,792.0,482.0,1
Earth,0.0,TRAPPIST-1e,33.0,0.0,2626.0,1477.0,1908.0,236.0,52.0,1
Earth,0.0,TRAPPIST-1e,23.0,0.0,420.0,1009.0,78.0,567.0,986.0,0
Europa,1.0,55 Cancri e,29.0,1.0,504.0,600.0,151.0,702.0,858.0,1
Earth,1.0,55 Cancri e,30.0,0.0,473.0,1336.0,462.0,1030.0,333.0,1
Earth,1.0,PSO J318.5-22,32.0,0.0,389.0,419.0,708.0,184.0,119.0,0
Europa,0.0,TRAPPIST-1e,35.0,0.0,533.0,335.0,739.0,6353.0,804.0,0
Earth,0.0,55 Cancri e,18.0,0.0,682.0,703.0,793.0,98.0,978.0,0
Mars,1.0,TRAPPIST-1e,3.0,0.0,237.0,502.0,1034.0,118.0,88.0,1
Earth,0.0,PSO J318.5-22,27.0,0.0,1634.0,1347.0,994.0,525.0,191.0,1
Europa,0.0,TRAPPIST-1e,18.0,0.0,655.0,555.0,1088.0,3474.0,341.0,0
Earth,0.0,TRAPPIST-1e,42.0,0.0,421.0,1398.0,767.0,196.0,381.0,0
Europa,0.0,TRAPPIST-1e,49.0,0.0,48.0,3838.0,989.0,977.0,467.0,1
Europa,0.0,TRAPPIST-1e,42.0,0.0,224.0,1582.0,551.0,286.0,629.0,0
Europa,0.0,TRAPPIST-1e,33.0,0.0,272.0,2111.0,359.0,606.0,223.0,0
Earth,0.0,TRAPPIST-1e,31.0,0.0,333.0,148.0,522.0,106.0,827.0,0
Earth,0.0,TRAPPIST-1e,37.0,0.0,439.0,932.0,82.0,79.0,247.0,0
Mars,1.0,TRAPPIST-1e,39.0,0.0,207.0,779.0,204.0,980.0,987.0,1
Mars,0.0,TRAPPIST-1e,32.0,0.0,789.0,845.0,506.0,36.0,126.0,0
Earth,0.0,TRAPPIST-1e,49.0,0.0,339.0,896.0,2410.0,832.0,550.0,0
Earth,0.0,55 Cancri e,2.0,0.0,676.0,233.0,329.0,17.0,755.0,1
Europa,1.0,TRAPPIST-1e,39.0,0.0,153.0,654.0,768.0,849.0,894.0,1
Earth,1.0,TRAPPIST-1e,19.0,0.0,538.0,774.0,1044.0,828.0,457.0,0
Europa,0.0,TRAPPIST-1e,42.0,0.0,70.0,7564.0,794.0,564.0,673.0,1
Europa,1.0,55 Cancri e,14.0,0.0,367.0,1326.0,301.0,377.0,191.0,1
Europa,0.0,TRAPPIST-1e,27.0,0.0,370.0,513.0,477.0,342.0,769.0,0
Europa,1.0,TRAPPIST-1e,38.0,0.0,136.0,1353.0,860.0,704.0,360.0,1
Europa,1.0,55 Cancri e,26.0,0.0,410.0,1490.0,185.0,100.0,139.0,1
Europa,0.0,TRAPPIST-1e,4.0,0.0,642.0,795.0,1167.0,2251.0,3462.0,0
Earth,1.0,PSO J318.5-22,19.0,0.0,604.0,999.0,309.0,505.0,749.0,0
Earth,0.0,TRAPPIST-1e,32.0,0.0,657.0,489.0,1053.0,689.0,517.0,1
Earth,0.0,55 Cancri e,39.0,0.0,191.0,711.0,1143.0,234.0,251.0,1
Earth,0.0,TRAPPIST-1e,24.0,0.0,533.0,1143.0,627.0,649.0,522.0,1
Mars,0.0,TRAPPIST-1e,19.0,0.0,1269.0,1397.0,897.0,546.0,191.0,0
Europa,1.0,TRAPPIST-1e,29.0,0.0,57.0,971.0,222.0,1012.0,362.0,1
Earth,0.0,55 Cancri e,13.0,0.0,646.0,538.0,647.0,399.0,868.0,1
Mars,1.0,TRAPPIST-1e,52.0,0.0,521.0,957.0,541.0,196.0,775.0,1
Europa,0.0,55 Cancri e,25.0,0.0,533.0,3764.0,899.0,171.0,13.0,1
Europa,0.0,TRAPPIST-1e,39.0,0.0,137.0,655.0,739.0,1002.0,678.0,0
Mars,1.0,TRAPPIST-1e,19.0,0.0,92.0,796.0,885.0,292.0,888.0,1
Mars,0.0,55 Cancri e,35.0,0.0,465.0,1019.0,373.0,809.0,399.0,1
Earth,1.0,TRAPPIST-1e,18.0,0.0,694.0,226.0,461.0,558.0,812.0,0
Europa,0.0,55 Cancri e,28.0,0.0,348.0,3574.0,387.0,997.0,966.0,1
Earth,0.0,PSO J318.5-22,20.0,0.0,676.0,751.0,827.0,4.0,866.0,0
Earth,1.0,TRAPPIST-1e,47.0,0.0,257.0,339.0,274.0,852.0,1161.0,0
Earth,0.0,TRAPPIST-1e,27.0,0.0,326.0,790.0,1156.0,830.0,629.0,0
Europa,1.0,55 Cancri e,43.0,0.0,181.0,775.0,899.0,880.0,342.0,1
Earth,0.0,TRAPPIST-1e,27.0,0.0,538.0,846.0,887.0,1084.0,779.0,0
Earth,1.0,TRAPPIST-1e,15.0,0.0,710.0,922.0,145.0,530.0,521.0,1
Europa,1.0,TRAPPIST-1e,48.0,0.0,235.0,468.0,689.0,759.0,791.0,1
Earth,1.0,TRAPPIST-1e,60.0,0.0,635.0,1102.0,600.0,833.0,620.0,0
Earth,1.0,TRAPPIST-1e,16.0,0.0,175.0,317.0,383.0,467.0,198.0,1
Mars,0.0,TRAPPIST-1e,33.0,1.0,729.0,729.0,757.0,72.0,792.0,0
Earth,0.0,55 Cancri e,39.0,0.0,95.0,1323.0,997.0,806.0,139.0,0
Europa,0.0,TRAPPIST-1e,25.0,0.0,51.0,386.0,792.0,132.0,251.0,1
Europa,1.0,55 Cancri e,57.0,0.0,306.0,432.0,132.0,339.0,114.0,1
Earth,0.0,TRAPPIST-1e,17.0,0.0,524.0,1442.0,983.0,682.0,964.0,0
Earth,0.0,PSO J318.5-22,37.0,0.0,57.0,1269.0,1108.0,66.0,779.0,1
Earth,0.0,PSO J318.5-22,29.0,0.0,412.0,87.0,957.0,626.0,322.0,0
Mars,0.0,TRAPPIST-1e,17.0,0.0,902.0,499.0,2149.0,1019.0,154.0,0
Earth,0.0,TRAPPIST-1e,17.0,0.0,248.0,778.0,908.0,189.0,140.0,1
Mars,0.0,TRAPPIST-1e,33.0,0.0,1292.0,361.0,916.0,260.0,844.0,1
Earth,0.0,TRAPPIST-1e,46.0,0.0,1343.0,1018.0,1135.0,307.0,846.0,0
Earth,1.0,55 Cancri e,24.0,0.0,483.0,568.0,405.0,1065.0,1418.0,0
Mars,0.0,TRAPPIST-1e,43.0,0.0,1250.0,984.0,630.0,327.0,164.0,0
Mars,0.0,TRAPPIST-1e,45.0,0.0,1395.0,850.0,704.0,464.0,855.0,1
Earth,1.0,TRAPPIST-1e,30.0,0.0,407.0,80.0,409.0,952.0,439.0,1
Earth,1.0,TRAPPIST-1e,21.0,0.0,604.0,1359.0,298.0,201.0,353.0,1
Europa,0.0,TRAPPIST-1e,31.0,0.0,107.0,523.0,389.0,871.0,2886.0,0
Earth,1.0,TRAPPIST-1e,70.0,0.0,622.0,4.0,402.0,367.0,128.0,1
Earth,0.0,55 Cancri e,31.0,0.0,32.0,1366.0,53.0,208.0,755.0,0
Europa,0.0,55 Cancri e,24.0,0.0,15.0,5845.0,1093.0,499.0,58.0,1
Earth,0.0,PSO J318.5-22,17.0,0.0,879.0,47.0,541.0,402.0,1016.0,0
Earth,0.0,55 Cancri e,12.0,0.0,570.0,1419.0,34.0,58.0,12.0,0
Mars,0.0,TRAPPIST-1e,35.0,0.0,508.0,364.0,690.0,713.0,603.0,0
Earth,0.0,TRAPPIST-1e,3.0,0.0,631.0,42.0,980.0,705.0,578.0,0
Earth,0.0,PSO J318.5-22,4.0,0.0,245.0,306.0,1155.0,655.0,546.0,1
Earth,1.0,55 Cancri e,6.0,0.0,638.0,175.0,52.0,1081.0,289.0,1
Earth,1.0,TRAPPIST-1e,19.0,0.0,583.0,476.0,676.0,400.0,789.0,1
Earth,0.0,TRAPPIST-1e,47.0,0.0,311.0,884.0,971.0,167.0,436.0,0
Mars,0.0,TRAPPIST-1e,49.0,0.0,614.0,1403.0,202.0,602.0,658.0,0
Europa,0.0,55 Cancri e,14.0,0.0,234.0,580.0,5795.0,661.0,928.0,1
Earth,0.0,TRAPPIST-1e,25.0,0.0,425.0,32.0,910.0,833.0,957.0,1
Europa,1.0,55 Cancri e,27.0,0.0,165.0,1067.0,572.0,383.0,592.0,1
Earth,0.0,PSO J318.5-22,15.0,0.0,201.0,607.0,439.0,343.0,968.0,0
Mars,0.0,TRAPPIST-1e,26.0,0.0,1257.0,470.0,265.0,6.0,884.0,1
Earth,1.0,TRAPPIST-1e,20.0,0.0,637.0,1417.0,823.0,225.0,728.0,1
Europa,0.0,55 Cancri e,30.0,0.0,3.0,2784.0,304.0,743.0,123.0,0
Earth,1.0,TRAPPIST-1e,8.0,0.0,585.0,309.0,900.0,141.0,469.0,1
Earth,0.0,55 Cancri e,25.0,0.0,602.0,319.0,2524.0,3077.0,373.0,0
Earth,1.0,TRAPPIST-1e,13.0,0.0,697.0,183.0,590.0,353.0,413.0,1
Earth,0.0,TRAPPIST-1e,60.0,0.0,483.0,1210.0,939.0,568.0,608.0,0
Earth,1.0,TRAPPIST-1e,24.0,0.0,98.0,910.0,6.0,533.0,988.0,1
Mars,0.0,TRAPPIST-1e,19.0,0.0,683.0,1004.0,1531.0,487.0,305.0,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,635.0,1157.0,677.0,480.0,10.0,0
Europa,0.0,55 Cancri e,20.0,0.0,534.0,443.0,298.0,698.0,4642.0,0
Earth,0.0,TRAPPIST-1e,35.0,0.0,364.0,703.0,307.0,957.0,170.0,0
Earth,0.0,55 Cancri e,9.0,0.0,485.0,97.0,389.0,1113.0,29.0,0
Earth,0.0,TRAPPIST-1e,37.0,0.0,412.0,481.0,742.0,447.0,192.0,0
Earth,1.0,TRAPPIST-1e,19.0,0.0,362.0,363.0,1071.0,597.0,206.0,0
Earth,0.0,TRAPPIST-1e,12.0,0.0,62.0,549.0,457.0,444.0,264.0,1
Mars,0.0,TRAPPIST-1e,23.0,0.0,993.0,327.0,720.0,1012.0,360.0,0
Earth,0.0,55 Cancri e,15.0,0.0,281.0,358.0,317.0,619.0,917.0,1
Europa,0.0,TRAPPIST-1e,26.0,0.0,328.0,39.0,1081.0,2001.0,436.0,1
Mars,0.0,TRAPPIST-1e,19.0,0.0,592.0,264.0,506.0,630.0,712.0,0
Mars,0.0,TRAPPIST-1e,23.0,0.0,214.0,918.0,1627.0,586.0,438.0,0
Earth,0.0,TRAPPIST-1e,28.0,0.0,77.0,217.0,54.0,534.0,274.0,1
Mars,0.0,55 Cancri e,39.0,0.0,146.0,265.0,85.0,541.0,991.0,0
Earth,1.0,TRAPPIST-1e,45.0,0.0,399.0,1317.0,93.0,598.0,899.0,0
Europa,0.0,TRAPPIST-1e,30.0,0.0,288.0,3220.0,363.0,1393.0,841.0,0
Earth,1.0,TRAPPIST-1e,21.0,0.0,695.0,1325.0,277.0,139.0,595.0,0
Europa,1.0,55 Cancri e,34.0,0.0,92.0,783.0,303.0,980.0,1274.0,1
Europa,0.0,TRAPPIST-1e,19.0,0.0,370.0,3509.0,78.0,587.0,2128.0,0
Earth,1.0,55 Cancri e,20.0,0.0,577.0,1026.0,464.0,360.0,648.0,0
Earth,0.0,TRAPPIST-1e,19.0,0.0,205.0,914.0,1167.0,226.0,913.0,1
Europa,1.0,TRAPPIST-1e,34.0,0.0,640.0,1471.0,87.0,1011.0,830.0,1
Europa,0.0,TRAPPIST-1e,24.0,0.0,592.0,3523.0,224.0,409.0,337.0,0
Earth,0.0,55 Cancri e,19.0,0.0,301.0,1428.0,180.0,872.0,962.0,1
Earth,1.0,55 Cancri e,64.0,0.0,545.0,839.0,670.0,268.0,33.0,0
Earth,0.0,PSO J318.5-22,16.0,0.0,307.0,1211.0,784.0,601.0,342.0,1
Europa,1.0,TRAPPIST-1e,22.0,0.0,561.0,776.0,1087.0,1069.0,402.0,1
Mars,1.0,TRAPPIST-1e,42.0,0.0,242.0,314.0,325.0,454.0,951.0,1
Earth,0.0,TRAPPIST-1e,48.0,0.0,405.0,503.0,895.0,268.0,779.0,1
Earth,1.0,TRAPPIST-1e,18.0,0.0,293.0,286.0,287.0,756.0,447.0,0
Earth,0.0,TRAPPIST-1e,34.0,0.0,206.0,1405.0,305.0,31.0,549.0,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,325.0,629.0,58.0,30.0,97.0,1
Mars,0.0,TRAPPIST-1e,24.0,0.0,298.0,1078.0,981.0,999.0,466.0,0
Earth,0.0,TRAPPIST-1e,17.0,0.0,514.0,12.0,321.0,327.0,483.0,0
Earth,1.0,PSO J318.5-22,48.0,0.0,168.0,1407.0,682.0,305.0,827.0,0
Mars,0.0,TRAPPIST-1e,22.0,0.0,677.0,619.0,1289.0,718.0,787.0,0
Earth,0.0,55 Cancri e,37.0,0.0,537.0,91.0,620.0,176.0,317.0,0
Earth,1.0,TRAPPIST-1e,45.0,0.0,538.0,312.0,1081.0,494.0,541.0,1
Earth,1.0,TRAPPIST-1e,31.0,0.0,285.0,50.0,316.0,423.0,322.0,1
Earth,0.0,TRAPPIST-1e,22.0,0.0,643.0,662.0,705.0,1069.0,825.0,0
Mars,0.0,TRAPPIST-1e,16.0,0.0,405.0,91.0,219.0,580.0,47.0,0
Earth,0.0,TRAPPIST-1e,42.0,0.0,639.0,868.0,388.0,704.0,945.0,0
Earth,0.0,TRAPPIST-1e,8.0,0.0,340.0,529.0,392.0,49.0,623.0,0
