fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.0,0.13,0.37,4.2,0.023,24.0,76.0,0.991,2.88,0.39,11.2,6
6.9,0.23,0.24,12.6,0.047,25.0,105.0,0.99726,3.2,0.5,9.5,6
6.5,0.19,0.26,1.7,0.039,35.0,116.0,0.9917,3.28,0.64,10.5,7
6.3,0.2,0.26,1.7,0.027,11.0,84.0,0.9932,3.28,0.49,11.8,7
7.1,0.44,0.62,11.8,0.044,32.0,123.0,0.99524,2.92,0.3,8.7,5
7.2,0.25,0.28,12.4,0.049,43.0,224.0,0.997,3.04,0.54,8.9,6
7.3,0.815,0.2,16.7,0.062,33.0,212.0,1.00182,2.93,0.45,9.0,6
7.0,0.3,0.27,1.5,0.041,46.0,117.0,0.99196,3.27,0.5,12.7,7
6.1,0.36,0.41,15.1,0.044,51.0,137.0,0.9986,3.18,0.46,9.5,5
5.7,0.25,0.24,9.2,0.039,32.0,162.0,0.997,3.34,0.38,10.4,6
6.9,0.33,0.28,5.7,0.037,26.0,91.0,0.99165,3.22,0.35,11.7,6
6.0,0.36,0.66,15.0,0.045,52.0,137.0,0.9979,3.28,0.33,10.0,6
8.2,0.18,0.37,1.1,0.028,20.0,69.0,0.9937,3.03,0.37,11.9,6
7.2,0.23,0.38,17.85,0.046,45.0,255.0,1.00037,3.21,0.56,8.9,6
5.7,0.36,0.26,3.3,0.033,24.0,99.0,0.98952,3.02,0.58,12.3,6
6.7,0.27,0.69,8.2,0.038,37.0,156.0,0.9959,3.21,0.43,11.0,6
6.9,0.29,0.23,10.7,0.052,32.0,136.0,0.99696,3.14,0.56,9.5,5
7.4,0.28,0.49,1.7,0.041,60.0,120.0,0.9906,3.24,0.43,12.0,6
6.0,0.28,0.34,7.3,0.042,32.0,141.0,0.99268,3.2,0.47,10.9666666666667,5
7.9,0.44,0.26,10.8,0.034,23.0,97.0,0.99265,3.21,0.38,9.6,6
6.6,0.21,0.5,17.6,0.045,37.0,125.0,0.9978,3.27,0.48,8.7,5
5.1,0.35,0.25,7.8,0.037,19.0,51.0,0.996,3.36,0.36,13.55,7
7.2,0.32,0.29,1.4,0.039,46.0,109.0,0.9918,3.16,0.48,12.3,8
7.6,0.28,0.47,7.1,0.03,47.0,138.0,0.9938,2.96,0.42,10.4,6
7.0,0.28,0.26,12.2,0.053,25.0,94.0,0.9975,3.2,0.42,11.0,5
7.5,0.21,0.49,1.6,0.068,10.0,72.0,0.99334,2.89,0.47,9.6,6
6.7,0.36,0.32,9.0,0.035,29.0,81.0,0.99151,3.07,0.38,12.4,6
6.1,0.27,0.32,16.7,0.039,28.0,115.0,0.99784,3.34,0.41,10.6,7
6.0,0.23,0.23,2.4,0.047,35.0,128.0,0.9925,3.27,0.43,10.8,7
7.1,0.2,0.27,9.6,0.039,25.0,135.0,0.99444,3.29,0.29,10.1,5
7.8,0.445,0.26,10.8,0.059,57.0,160.0,0.99772,2.86,0.41,11.4,6
6.5,0.24,0.28,12.9,0.047,32.0,141.0,0.9974,3.31,0.54,9.5,5
6.1,0.35,0.46,4.7,0.04,13.0,126.0,0.9922,3.27,0.71,13.55,6
6.9,0.15,0.34,8.8,0.052,40.0,126.0,0.9959,3.55,0.38,10.5,6
6.8,0.29,0.32,0.9,0.034,8.0,49.0,0.99,3.05,0.36,10.9,4
6.1,0.24,0.22,1.8,0.048,35.0,113.0,0.9942,3.34,0.44,11.2,6
7.0,0.13,0.37,12.85,0.045,49.0,159.0,0.9972,3.05,0.59,11.0,6
6.0,0.33,0.32,7.6,0.047,60.0,200.0,0.99512,3.12,0.48,8.9,5
6.4,0.22,0.38,1.6,0.028,37.0,134.0,0.98958,3.47,0.6,10.8,6
6.6,0.21,0.49,18.15,0.054,37.0,159.0,1.0001,2.95,0.47,9.2,6
6.0,0.34,0.32,5.0,0.035,19.0,133.0,0.9909,3.31,0.59,12.2,6
6.5,0.17,0.33,1.4,0.035,19.0,102.0,0.9914,3.33,0.48,10.0,5
6.4,0.28,0.19,7.8,0.05,45.0,148.0,0.9954,3.09,0.54,10.7,6
7.0,0.12,0.3,6.2,0.036,14.0,87.0,0.9945,3.29,0.4,10.1333333333333,6
9.2,0.34,0.38,2.3,0.062,33.0,138.0,0.996,3.1,0.46,10.4,6
6.4,0.38,0.19,1.2,0.03,20.0,94.0,0.99136,3.26,0.37,11.4,6
6.7,0.35,0.32,14.5,0.112,46.0,187.0,0.9984,3.25,0.49,9.0,5
6.3,0.25,0.44,15.8,0.054,39.0,199.0,0.9981,3.16,0.57,11.2,5
7.3,0.21,0.33,1.0,0.054,27.0,159.0,0.99346,3.31,0.48,10.0,6
6.6,0.24,0.24,4.9,0.057,31.0,112.0,0.9951,3.3,0.68,9.3,5
7.1,0.15,0.34,1.4,0.039,15.0,105.0,0.9914,3.11,0.67,10.1,5
6.7,0.2,0.41,8.9,0.046,64.0,183.0,0.9955,3.2,0.27,9.4,5
6.5,0.24,0.36,2.9,0.028,39.0,97.0,0.991,3.22,0.53,11.8,6
7.5,0.23,0.36,6.9,0.038,35.0,175.0,0.99497,3.27,0.58,10.7,6
5.1,0.35,0.34,1.7,0.036,13.0,81.0,0.99,3.55,0.37,13.55,8
3.9,0.32,0.3,4.7,0.039,33.0,110.0,0.99182,3.48,0.4,13.7,7
5.7,0.45,0.26,2.1,0.033,26.0,77.0,0.98883,3.16,0.69,12.3,6
6.1,0.19,0.28,6.0,0.042,71.0,245.0,0.9968,3.06,0.42,11.2,8
6.5,0.18,0.26,1.4,0.021,11.0,143.0,0.99114,3.53,0.61,11.3,4
6.1,0.27,0.32,16.7,0.041,60.0,129.0,0.99888,3.06,0.42,9.5,5
5.9,0.26,0.24,9.2,0.032,12.0,80.0,0.99576,3.46,0.42,10.9,7
6.5,0.43,0.28,2.35,0.054,14.0,57.0,0.99372,3.1,0.58,9.4,6
6.8,0.18,0.28,17.3,0.051,29.0,113.0,0.9976,2.91,0.5,9.1,7
6.2,0.32,0.45,2.0,0.039,31.0,111.0,0.99132,3.46,0.43,12.9,8
5.9,0.24,0.34,2.0,0.036,38.0,140.0,0.9928,3.41,0.43,12.4,8
9.8,0.31,0.48,1.4,0.037,5.0,28.0,0.9953,2.89,0.5,10.4,5
6.8,0.29,0.49,1.4,0.044,35.0,136.0,0.9924,3.19,0.44,10.7,5
8.1,0.2,0.49,1.0,0.04,19.0,76.0,0.9938,2.96,0.36,12.5,7
5.6,0.19,0.36,1.5,0.045,17.0,101.0,0.99112,3.09,0.45,11.7,6
8.3,0.2,0.74,9.6,0.05,50.0,170.0,0.9966,3.14,0.5,9.2,6
6.3,0.18,0.22,5.6,0.043,31.0,142.0,0.99299,3.01,0.63,10.0,6
8.5,0.15,0.49,3.4,0.031,6.0,49.0,0.99184,2.91,0.54,10.3,5
6.6,0.32,0.47,15.6,0.057,22.0,174.0,0.99872,3.24,0.47,11.7,6
8.0,0.25,0.13,7.7,0.04,22.0,112.0,0.9962,3.01,0.41,9.6,6
6.5,0.23,0.36,10.3,0.047,61.0,136.0,0.99532,3.14,0.45,9.8,6
6.3,0.35,0.28,1.3,0.036,41.0,141.0,0.99022,3.3,0.46,10.5,6
8.0,0.45,0.28,4.45,0.039,50.0,140.0,0.992,3.11,0.43,11.2,5
7.4,0.16,0.49,1.2,0.057,12.0,114.0,0.99058,3.23,0.42,10.7,5
6.8,0.24,0.31,18.3,0.043,41.0,176.0,1.0,3.35,0.39,9.4,6
6.6,0.64,0.09,9.7,0.042,28.0,131.0,0.9972,3.22,0.38,9.1,5
7.2,0.46,0.65,6.2,0.065,14.0,81.0,0.9954,3.16,0.57,12.7,6
8.9,0.24,0.33,3.5,0.025,52.0,87.0,0.9921,3.01,0.47,12.0,6
7.4,0.18,0.29,1.4,0.047,23.0,94.0,0.9939,3.21,0.52,10.4,6
6.2,0.43,0.18,8.8,0.037,13.0,116.0,0.99509,3.16,0.65,13.1,8
5.7,0.26,0.24,17.8,0.051,42.0,172.0,0.99946,3.24,0.5,9.3,5
6.4,0.24,0.26,6.6,0.044,60.0,219.0,0.9956,3.44,0.37,10.2,6
5.8,0.36,0.38,3.5,0.026,15.0,80.0,0.98961,3.29,0.52,11.9,6
7.9,0.17,0.44,14.1,0.053,43.0,150.0,0.998,3.18,0.37,9.1,5
8.0,0.37,0.31,5.2,0.169,32.0,177.0,0.99014,3.04,0.49,9.6,5
6.2,0.34,0.27,14.7,0.035,57.0,127.0,0.99546,3.17,0.38,12.5,8
8.2,0.61,0.45,13.7,0.057,52.0,243.0,1.0004,3.17,0.47,8.8,5
7.1,0.15,0.25,14.7,0.067,27.0,135.0,0.99792,2.85,0.39,9.2,7
5.8,0.22,0.21,16.0,0.044,41.0,110.0,0.99862,3.35,0.5,9.0,6
7.4,0.32,0.3,12.1,0.049,31.0,165.0,0.9976,3.25,0.67,9.9,5
7.0,0.34,0.39,6.9,0.05,44.0,234.0,0.9956,3.23,0.52,10.3,6
6.2,0.32,0.35,1.5,0.036,28.0,121.0,0.988245,3.42,0.46,12.0,6
6.2,0.28,0.57,1.4,0.142,35.0,101.0,0.9929,3.1,0.38,10.2,6
7.0,0.4,0.35,19.8,0.112,38.0,183.0,1.0,3.1,0.5,9.6,5
5.7,0.41,0.13,1.45,0.042,26.0,98.0,0.9932,3.29,0.62,11.2,6
7.9,0.44,0.24,11.2,0.031,31.0,191.0,0.9963,3.04,0.46,9.8,5
6.9,0.19,0.35,1.4,0.032,15.0,86.0,0.9921,3.25,0.4,12.2,7
6.6,0.56,0.3,2.9,0.035,27.0,129.0,0.99198,3.24,0.27,12.9,7
6.9,0.18,0.38,8.1,0.045,48.0,229.0,0.99572,3.15,0.47,9.6,5
7.3,0.41,0.24,6.8,0.041,50.0,151.0,0.99513,3.19,0.53,10.0,6
6.5,0.17,0.33,1.5,0.039,34.0,99.0,0.99056,3.23,0.66,11.3,6
6.2,0.25,0.39,6.4,0.034,25.0,87.0,0.99206,2.87,0.38,10.5,5
5.8,0.33,0.21,7.2,0.031,30.0,138.0,0.99234,3.36,0.47,10.4,7
6.8,0.26,0.33,2.9,0.038,37.0,135.0,0.99216,3.12,0.45,12.2,7
6.9,0.19,0.49,14.5,0.039,44.0,150.0,0.99678,3.38,0.49,9.7,6
6.7,0.4,0.22,4.0,0.038,19.0,73.0,0.99173,3.12,0.6,12.6,6
9.2,0.18,0.55,16.45,0.044,38.0,218.0,1.00014,3.02,0.49,9.8,5
5.9,0.37,0.47,0.9,0.051,39.0,149.0,0.99099,3.38,0.64,9.1,5
7.0,0.44,0.3,6.6,0.028,14.0,71.0,0.9926,2.88,0.38,12.4,6
7.3,0.24,0.39,14.75,0.04,49.0,183.0,0.99976,3.16,0.53,9.0,6
6.0,0.26,0.29,1.7,0.032,43.0,193.0,0.9927,3.44,0.51,12.7,8
6.6,0.34,0.4,10.4,0.044,68.0,213.0,0.9971,3.24,0.4,10.0,6
6.4,0.25,0.37,1.1,0.032,39.0,126.0,0.99054,3.06,0.42,11.9,6
7.5,0.29,0.31,8.95,0.045,25.0,115.0,0.99532,3.12,0.41,10.8,6
6.0,0.2,0.26,12.1,0.048,59.0,164.0,0.99685,3.31,0.42,9.5,5
6.5,0.08,0.29,1.95,0.018,56.0,148.0,0.9922,3.38,0.72,11.4,7
6.9,0.38,0.22,4.7,0.062,76.0,183.0,0.9949,3.14,0.49,9.2,5
9.2,0.18,0.49,1.7,0.058,10.0,41.0,0.9958,3.07,0.35,9.5,5
7.3,0.27,0.46,1.3,0.042,17.0,73.0,0.9902,3.17,0.68,10.0,6
5.2,0.155,0.39,1.8,0.033,5.0,60.0,0.99008,3.3,0.5,11.0,4
7.3,0.24,0.34,13.7,0.057,31.0,136.0,0.99751,3.07,0.39,9.1,6
5.6,0.18,0.22,1.3,0.049,25.0,104.0,0.9906,3.35,0.41,11.4,6
8.8,0.19,0.47,1.6,0.032,31.0,99.0,0.9925,3.05,0.43,12.2,5
6.2,0.24,0.27,10.3,0.031,28.0,134.0,0.99313,3.22,0.37,10.6,6
7.4,0.25,0.36,2.05,0.025,9.0,143.0,0.99208,3.14,0.55,10.6,5
8.0,0.27,0.27,1.8,0.034,32.0,167.0,0.9916,2.93,0.33,10.7,5
5.2,0.31,0.36,4.5,0.033,54.0,152.0,0.98987,3.54,0.36,13.1,8
6.9,0.29,0.3,1.8,0.047,6.0,41.0,0.99084,3.15,0.56,12.25,6
6.3,0.17,0.32,4.2,0.036,34.0,109.0,0.991,3.24,0.35,12.2,6
5.9,0.14,0.3,5.4,0.045,26.0,116.0,0.9949,3.21,0.51,9.3,6
7.2,0.16,0.24,8.1,0.119,45.0,155.0,0.9962,3.07,0.43,9.6,6
7.5,0.32,0.49,1.7,0.031,32.0,99.0,0.9907,3.07,0.31,12.3,6
6.2,0.24,0.27,6.6,0.034,45.0,204.0,0.9953,3.2,0.61,11.5,6
6.3,0.18,0.32,13.9,0.035,47.0,127.0,0.9952,3.16,0.39,10.7,7
7.4,0.18,0.4,13.1,0.037,77.0,183.0,0.9981,3.12,0.48,9.4,6
7.0,0.35,0.26,6.2,0.057,44.0,163.0,0.99478,3.16,0.42,9.7,6
7.3,0.33,0.21,1.0,0.053,29.0,168.0,0.9927,3.09,0.55,10.8,6
6.2,0.25,0.54,7.0,0.04,62.0,216.0,0.9914,3.19,0.37,8.9,6
7.6,0.18,0.46,3.8,0.041,26.0,128.0,0.9927,3.21,0.39,12.5,7
5.7,0.385,0.25,9.65,0.033,46.0,145.0,0.99368,3.36,0.63,11.4,6
5.9,0.12,0.27,6.8,0.059,26.0,110.0,0.99391,3.38,0.42,10.4,6
6.7,0.41,0.24,8.8,0.052,13.0,194.0,0.99628,3.22,0.61,9.5,4
6.4,0.31,0.27,7.4,0.05,55.0,169.0,0.99519,3.31,0.56,11.1,6
6.3,0.18,0.22,1.3,0.048,35.0,180.0,0.9925,3.53,0.64,10.0,6
7.1,0.26,0.19,3.4,0.046,42.0,153.0,0.99142,3.22,0.42,11.4,8
6.6,0.285,0.44,7.8,0.038,65.0,212.0,0.99572,3.16,0.49,8.9,5
6.7,0.22,0.33,1.7,0.035,70.0,149.0,0.99008,3.04,0.72,11.4,7
6.5,0.28,0.25,2.5,0.041,26.0,134.0,0.9917,2.99,0.47,9.2,5
7.2,0.29,0.4,6.7,0.065,66.0,170.0,0.99322,3.29,0.57,10.9,6
7.0,0.46,0.39,6.8,0.044,40.0,192.0,0.99538,3.17,0.5,11.0,7
7.4,0.16,0.27,13.7,0.067,17.0,171.0,0.99807,2.9,0.42,9.0,6
6.5,0.13,0.27,7.8,0.05,45.0,95.0,0.99334,3.59,0.44,9.3,7
6.6,0.21,0.3,8.6,0.042,42.0,142.0,0.99473,3.22,0.49,9.9,6
6.7,0.28,0.42,8.2,0.031,31.0,88.0,0.99158,2.96,0.42,12.5,6
7.4,0.24,0.26,1.6,0.038,32.0,144.0,0.99154,3.36,0.6,11.4,6
6.6,0.25,0.51,8.0,0.044,67.0,210.0,0.9956,3.16,0.52,9.6,6
8.2,0.23,0.3,1.3,0.038,17.0,67.0,0.9938,2.89,0.36,11.4,5
6.5,0.29,0.39,1.3,0.026,26.0,111.0,0.98914,3.31,0.95,12.7,7
5.3,0.32,0.47,7.5,0.043,42.0,149.0,0.9927,3.25,0.53,10.2,5
7.8,0.22,0.34,7.5,0.034,16.0,60.0,0.9935,3.11,0.49,11.1,8
7.3,0.24,0.43,3.6,0.04,29.0,159.0,0.99116,3.26,0.38,12.2,7
7.5,0.13,0.38,5.2,0.037,33.0,109.0,0.99362,3.28,0.41,10.8,7
7.0,0.22,0.39,5.1,0.042,37.0,140.0,0.99582,3.26,0.4,10.5,6
6.7,0.21,0.48,1.4,0.047,26.0,126.0,0.9944,3.24,0.42,10.3,6
6.4,0.3,0.45,11.75,0.036,57.0,149.0,0.99572,3.28,0.64,10.4,6
8.4,0.2,0.28,6.3,0.049,32.0,190.0,0.9956,3.03,0.62,9.5,6
6.9,0.25,0.47,15.55,0.037,64.0,202.0,0.9979,3.04,0.49,9.6,5
8.6,0.2,0.25,11.1,0.031,73.0,162.0,0.9951,2.96,0.42,11.3,7
6.7,0.33,0.82,8.2,0.022,16.0,37.0,0.99151,3.28,0.56,11.1,8
6.6,0.25,0.3,1.5,0.068,118.5,216.0,0.9951,3.4,0.6,10.9,6
6.3,0.24,0.22,1.2,0.035,53.0,140.0,0.9898,3.21,0.33,12.5,6
7.1,0.38,0.3,13.65,0.056,46.0,151.0,0.99755,3.16,0.49,9.0,5
6.0,0.495,0.26,2.7,0.048,27.0,178.0,0.99114,3.37,0.62,10.6,6
6.9,0.22,0.32,1.6,0.043,26.0,141.0,0.99132,3.1,0.87,11.8,7
6.8,0.32,0.3,3.3,0.021,12.0,87.0,0.9902,3.34,0.68,12.5,6
6.0,0.615,0.28,6.1,0.046,35.0,178.0,0.9926,3.22,0.54,10.2,5
6.0,0.2,0.26,1.1,0.031,12.0,77.0,0.99092,3.14,0.38,10.9,6
5.7,0.22,0.25,12.1,0.044,112.0,249.0,0.9969,3.08,0.66,9.6,5
6.9,0.28,0.27,1.6,0.033,35.0,116.0,0.9917,3.31,0.49,12.2,7
6.4,0.29,0.18,7.05,0.045,53.0,162.0,0.99604,3.15,0.55,10.1,6
7.6,0.36,0.49,12.4,0.056,77.0,178.0,0.9991,2.97,0.5,9.2,5
5.4,0.3,0.1,1.6,0.029,12.0,96.0,0.9917,3.48,0.39,12.1,7
6.3,0.255,0.22,7.9,0.036,21.0,151.0,0.9953,3.11,0.64,11.0,5
6.7,0.66,0.04,2.7,0.108,24.0,117.0,0.99373,3.07,0.38,9.5,5
7.1,0.18,0.26,6.3,0.037,26.0,111.0,0.99296,3.04,0.78,9.8,5
5.7,0.27,0.26,12.5,0.049,30.0,141.0,0.99691,3.4,0.52,11.0,5
5.5,0.17,0.27,5.5,0.037,10.0,86.0,0.9944,3.21,0.73,11.2,5
7.5,0.23,0.29,15.3,0.044,39.0,162.0,0.99634,3.1,0.54,9.1,7
6.7,0.46,0.21,4.0,0.034,12.0,116.0,0.99198,3.13,0.37,12.5,6
7.4,0.18,0.4,16.95,0.048,43.0,193.0,0.99971,3.28,0.54,9.1,6
7.2,0.17,0.28,7.1,0.059,30.0,211.0,0.9934,3.3,0.52,10.4,6
6.3,0.12,0.3,1.1,0.04,21.0,112.0,0.9924,3.5,0.56,12.2,6
6.15,0.27,0.43,7.5,0.048,60.0,151.0,0.99494,3.16,0.45,10.9666666666667,6
6.3,0.27,0.37,2.3,0.04,14.0,100.0,0.99089,3.16,0.38,11.5,6
7.5,0.17,0.37,1.6,0.062,34.0,135.0,0.99226,3.27,0.54,11.1,5
8.1,0.22,0.42,7.0,0.043,22.0,86.0,0.9925,3.28,0.41,10.0,6
6.1,0.26,0.27,11.5,0.046,51.0,172.0,0.99479,3.49,0.43,9.5,6
6.3,0.2,0.26,12.7,0.039,54.0,155.0,0.9979,3.16,0.54,10.7,6
7.7,0.24,0.32,10.7,0.04,37.0,116.0,0.99716,3.45,0.35,9.2,6
7.7,0.3,0.34,1.6,0.028,29.0,189.0,0.992,3.14,0.74,12.1,7
6.5,0.43,0.28,2.35,0.054,14.0,57.0,0.9963,3.3,0.51,9.4,5
6.8,0.63,0.24,0.8,0.04,32.0,138.0,0.992,3.18,0.29,9.2,5
8.7,0.23,0.32,9.7,0.031,30.0,141.0,0.9957,3.05,0.32,11.3,6
8.9,0.3,0.46,13.8,0.046,55.0,181.0,0.99975,3.18,0.56,9.6,5
7.4,0.28,0.36,8.0,0.036,31.0,143.0,0.99675,2.99,0.31,11.5,7
6.7,0.16,0.49,2.0,0.034,43.0,92.0,0.9914,3.29,0.45,11.2,6
7.4,0.2,0.28,1.5,0.029,21.0,93.0,0.9932,3.05,0.44,11.9,6
6.4,0.17,0.34,2.8,0.041,37.0,99.0,0.9906,3.25,0.35,12.6,6
6.9,0.38,0.29,13.65,0.048,24.0,148.0,0.9972,3.4,0.47,10.4,5
6.1,0.22,0.5,1.0,0.029,12.0,70.0,0.9903,3.11,0.46,12.5,6
5.2,0.3,0.2,1.7,0.039,24.0,140.0,0.99452,3.24,0.34,12.8,6
7.0,0.15,0.28,16.4,0.058,29.0,149.0,1.0002,2.85,0.39,9.2,6
6.4,0.22,0.32,12.4,0.048,50.0,150.0,0.9974,3.17,0.46,8.8,6
7.2,0.25,0.32,9.0,0.05,38.0,152.0,0.99626,3.48,0.47,10.5,7
9.4,0.3,0.32,2.4,0.04,12.0,164.0,0.9935,2.9,0.46,10.2,5
6.5,0.51,0.49,1.2,0.047,17.0,138.0,0.99166,3.18,0.43,13.4,7
6.4,0.25,0.32,4.5,0.051,41.0,138.0,0.99287,3.18,0.62,11.0,7
6.4,0.18,0.36,2.5,0.034,31.0,117.0,0.9907,3.02,0.47,11.7,6
5.8,0.275,0.34,4.9,0.019,17.0,65.0,0.99026,3.23,0.48,12.0,6
6.3,0.27,0.49,10.0,0.05,60.0,191.0,0.99685,3.26,0.42,9.3,6
5.4,0.15,0.39,14.0,0.042,35.0,156.0,0.9987,3.19,0.34,9.8,6
6.8,0.3,0.35,3.4,0.034,15.0,80.0,0.99058,3.29,0.65,12.5,7
7.0,0.29,0.34,8.2,0.036,27.0,142.0,0.99622,3.18,0.65,11.7,6
7.7,0.3,0.32,1.2,0.045,38.0,113.0,0.991,3.42,0.47,12.7,6
6.8,0.24,0.34,12.85,0.034,72.0,230.0,0.9974,3.26,0.57,9.7,6
7.4,0.49,0.24,11.2,0.049,35.0,134.0,0.998,3.25,0.34,9.4,5
6.6,0.19,0.25,5.7,0.058,34.0,125.0,0.9954,3.16,0.37,9.0,6
6.4,0.21,0.32,3.1,0.034,40.0,127.0,0.993,3.03,0.57,10.9,6
7.4,0.41,0.28,4.5,0.051,32.0,178.0,0.9926,3.04,0.57,9.4,6
5.6,0.235,0.25,11.75,0.04,54.0,120.0,0.9963,3.03,0.59,10.2,6
7.2,0.22,0.28,1.9,0.036,24.0,125.0,0.99154,3.35,0.64,10.2,6
7.8,0.15,0.35,8.8,0.05,38.0,220.0,0.9959,3.12,0.62,10.4,7
6.3,0.21,0.28,1.5,0.052,23.0,126.0,0.9929,3.42,0.49,11.1,7
7.7,0.18,0.3,8.8,0.015,38.0,133.0,0.99442,3.43,0.39,10.0,7
6.2,0.35,0.04,1.2,0.06,26.0,128.0,0.9941,3.24,0.55,9.0,5
6.2,0.29,0.31,8.1,0.05,52.0,202.0,0.9952,3.16,0.51,9.5,6
6.5,0.2,0.32,1.4,0.036,14.0,109.0,0.9914,3.27,0.45,11.4,6
8.7,0.31,0.49,1.6,0.028,28.0,113.0,0.9947,3.09,0.39,10.3,5
7.0,0.31,0.34,2.0,0.038,13.0,210.0,0.992,3.08,0.76,10.2,6
6.7,0.4,0.29,3.6,0.069,63.0,206.0,0.9961,3.23,0.4,9.3,5
6.6,0.42,0.41,12.6,0.048,68.0,234.0,0.9986,3.27,0.5,9.2,5
6.6,0.38,0.29,5.0,0.035,9.0,93.0,0.98963,3.08,0.27,11.8,5
7.7,0.26,0.35,2.05,0.04,34.0,168.0,0.993,3.36,0.52,9.9,6
6.5,0.19,0.1,1.5,0.041,45.0,155.0,0.9934,3.19,0.56,10.9,6
10.7,0.25,0.47,10.6,0.027,34.0,124.0,0.99313,2.93,0.37,10.2,4
6.7,0.31,0.32,1.7,0.025,28.0,110.0,0.99031,3.1,0.37,12.8,7
6.4,0.36,0.2,6.4,0.039,35.0,120.0,0.992,3.23,0.46,11.2,6
5.7,0.15,0.28,3.7,0.042,53.0,130.0,0.98998,3.29,0.44,10.7,6
6.4,0.28,0.29,4.3,0.039,47.0,167.0,0.9907,3.28,0.33,11.3,6
8.2,0.37,0.64,14.35,0.042,18.0,124.0,0.9981,2.99,0.4,9.4,5
5.7,0.21,0.37,1.9,0.046,28.0,121.0,0.9916,3.2,0.54,9.3,7
6.0,0.26,0.33,9.0,0.052,32.0,141.0,0.994,3.31,0.58,10.3,6
6.1,0.2,0.19,1.4,0.046,20.0,196.0,0.9934,3.64,0.58,10.0,6
7.4,0.14,0.31,1.2,0.035,34.0,96.0,0.99272,3.35,0.39,11.4,5
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8
7.2,0.24,0.27,2.8,0.05,49.0,195.0,0.9924,3.0,0.5,10.0,5
6.8,0.35,0.53,16.3,0.054,57.0,186.0,0.9992,3.16,0.57,9.5,5
6.7,0.3,0.5,13.6,0.048,29.0,144.0,0.99461,3.11,0.53,9.6,5
8.0,0.25,0.26,15.3,0.053,8.0,41.0,0.99825,3.27,0.38,9.8,6
6.4,0.24,0.29,2.2,0.038,35.0,88.0,0.99002,3.19,0.4,12.8,6
6.9,0.4,0.3,6.5,0.029,42.0,121.0,0.9918,2.99,0.39,11.95,7
6.0,0.21,0.3,13.1,0.04,54.0,155.0,0.9978,3.52,0.41,10.8,7
7.0,0.22,0.31,4.1,0.038,33.0,107.0,0.99428,3.2,0.5,11.0,6
7.7,0.23,0.31,10.4,0.033,22.0,112.0,0.99381,2.99,0.44,9.8,5
8.0,0.74,0.6,17.35,0.045,22.0,135.0,1.0002,3.1,0.38,8.8,4
7.2,0.25,0.28,7.2,0.048,43.0,224.0,0.9958,3.23,0.6,9.3,5
9.0,0.2,0.43,10.4,0.034,51.0,115.0,0.9958,3.13,0.34,9.8,6
5.1,0.3,0.02,1.6,0.031,16.0,131.0,0.9894,3.38,0.38,11.5,6
6.7,0.29,0.44,7.8,0.049,60.0,217.0,0.9956,3.15,0.42,9.2,6
8.2,0.22,0.4,1.6,0.037,54.0,180.0,0.9938,3.09,0.5,11.1,7
7.2,0.33,0.2,3.5,0.046,34.0,116.0,0.99164,3.21,0.4,11.2,6
8.0,0.2,0.4,1.0,0.04,37.0,114.0,0.99062,3.25,0.51,11.0,6
6.2,0.21,0.27,1.1,0.047,36.0,136.0,0.99319,3.33,0.44,10.1,7
6.2,0.2,0.49,1.1,0.063,97.0,184.0,0.9932,3.12,0.45,9.5,5
9.0,0.26,0.53,1.2,0.04,5.0,61.0,0.9932,3.2,0.53,11.0,4
6.8,0.27,0.28,11.9,0.059,54.0,240.0,0.9994,3.14,0.56,9.8,5
7.0,0.35,0.17,1.6,0.017,28.0,104.0,0.9903,3.2,0.47,12.8,5
7.6,0.3,0.27,2.0,0.037,52.0,140.0,0.9913,3.12,0.42,11.6,5
6.5,0.23,0.28,17.4,0.05,29.0,118.0,0.9978,2.91,0.47,8.9,5
6.2,0.2,0.29,1.0,0.039,45.0,118.0,0.98995,3.31,0.42,12.0,7
8.3,0.26,0.4,10.2,0.05,28.0,97.0,0.9962,3.06,0.44,10.9,5
6.7,0.62,0.0,2.7,0.045,15.0,26.0,0.9932,2.96,0.87,11.2,3
8.4,0.57,0.29,2.1,0.052,10.0,168.0,0.995,2.98,0.5,9.7,4
6.4,0.26,0.21,11.4,0.05,47.0,172.0,0.99691,3.16,0.5,9.5,5
6.4,0.105,0.29,1.95,0.031,22.0,75.0,0.9914,3.31,0.6,12.0,7
6.1,0.2,0.25,1.9,0.054,41.0,182.0,0.99255,3.8,0.62,10.9,7
6.8,0.25,0.29,11.9,0.052,51.0,149.0,0.9967,3.02,0.58,10.4,6
5.9,0.21,0.34,1.1,0.036,32.0,67.0,0.98985,3.2,0.48,12.9,7
8.3,0.2,0.49,7.8,0.042,60.0,151.0,0.99612,3.1,0.45,9.0,5
6.4,0.37,0.5,7.6,0.059,53.0,241.0,0.9956,3.11,0.45,9.2,5
6.7,0.35,0.48,13.3,0.057,22.0,174.0,0.9974,3.46,0.47,10.1,6
7.6,0.56,0.12,4.0,0.05,5.0,151.0,0.99316,3.13,0.52,11.6,4
