HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
Earth,0,TRAPPIST-1e,12,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,26,0,0,118,711,33,0,1
Earth,1,TRAPPIST-1e,14,0,0,0,0,0,0,0
Europa,0,TRAPPIST-1e,23,0,0,596,0,3583,1,0
Mars,0,TRAPPIST-1e,33,0,166,0,501,105,0,0
Earth,1,55 Cancri e,23,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,26,0,0,0,0,757,0,1
Earth,0,55 Cancri e,2,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,28,0,0,0,0,0,0,1
Earth,0,55 Cancri e,31,0,15,0,469,0,85,0
Earth,0,PSO J318.5-22,25,0,15,44,1110,17,72,1
Earth,0,TRAPPIST-1e,20,0,399,0,1,0,1548,0
Earth,0,55 Cancri e,55,0,0,0,789,283,2,0
Earth,1,TRAPPIST-1e,14,0,0,0,0,0,0,0
Europa,0,TRAPPIST-1e,28,0,0,3317,0,2445,67,0
Europa,0,55 Cancri e,26,0,286,11441,0,4,3027,1
Mars,0,TRAPPIST-1e,37,0,1144,2,19,0,0,0
Earth,0,55 Cancri e,33,0,0,53,0,1,907,0
Earth,0,TRAPPIST-1e,15,0,309,36,5,0,640,0
Mars,1,55 Cancri e,64,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,19,0,30,0,0,7,732,0
Europa,0,TRAPPIST-1e,26,1,0,14076,0,820,282,1
Earth,0,TRAPPIST-1e,18,0,2,904,0,0,7,0
Earth,0,TRAPPIST-1e,36,0,3,13,0,3840,30,0
Europa,1,TRAPPIST-1e,33,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,25,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,0,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,20,0,0,0,0,0,0,0
Mars,1,TRAPPIST-1e,28,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,15,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,39,0,266,0,150,12,1,1
Europa,0,TRAPPIST-1e,40,0,773,317,0,33,4411,0
Earth,0,PSO J318.5-22,31,0,239,156,137,0,316,1
Europa,1,55 Cancri e,59,0,0,0,0,0,0,1
Earth,0,55 Cancri e,15,0,0,11,816,0,0,0
Earth,0,TRAPPIST-1e,31,0,562,224,3,0,77,0
Mars,0,TRAPPIST-1e,21,0,572,584,128,594,0,0
Earth,0,TRAPPIST-1e,33,0,123,0,130,669,0,0
Earth,1,55 Cancri e,29,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,29,0,0,577,0,5568,99,0
Earth,1,PSO J318.5-22,24,0,0,0,0,0,0,1
Earth,0,55 Cancri e,27,0,31,7,0,635,0,0
Earth,0,55 Cancri e,4,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,32,0,8151,2030,0,3013,42,1
Earth,0,TRAPPIST-1e,7,0,0,0,0,0,0,1
Mars,1,55 Cancri e,2,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,20,0,0,0,0,0,0,0
Mars,1,TRAPPIST-1e,35,0,0,0,0,0,0,1
Mars,0,PSO J318.5-22,43,0,817,0,356,0,39,0
Europa,0,TRAPPIST-1e,38,0,821,909,0,148,3303,0
Earth,1,TRAPPIST-1e,44,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,38,0,1,0,0,0,1679,0
Europa,0,PSO J318.5-22,29,1,2,2381,0,328,0,1
Mars,0,TRAPPIST-1e,43,0,2318,0,635,81,0,0
Europa,0,TRAPPIST-1e,67,1,0,632,0,130,637,0
Earth,1,TRAPPIST-1e,27,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,13,0,590,0,17,0,0,0
Earth,1,TRAPPIST-1e,33,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,23,0,139,124,30,3,603,0
Earth,0,TRAPPIST-1e,26,0,440,0,0,0,323,0
Earth,0,PSO J318.5-22,20,0,0,2,107,1,561,0
Earth,1,55 Cancri e,38,0,0,0,0,0,0,0
Europa,0,TRAPPIST-1e,42,0,3,3024,0,4368,0,1
Earth,0,TRAPPIST-1e,35,0,553,213,238,1,0,0
Earth,0,TRAPPIST-1e,17,0,0,628,2,0,113,0
Earth,0,TRAPPIST-1e,27,0,233,537,0,0,0,1
Earth,1,TRAPPIST-1e,7,0,0,0,0,0,0,0
Mars,1,55 Cancri e,1,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,52,0,0,0,0,0,0,0
Europa,0,TRAPPIST-1e,8,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,26,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,15,0,1042,79,18,1587,208,0
Earth,0,55 Cancri e,53,0,8,1281,17,223,0,1
Earth,0,TRAPPIST-1e,51,0,214,454,0,453,16,0
Earth,0,TRAPPIST-1e,0,0,0,0,0,0,0,1
Europa,0,55 Cancri e,28,0,0,162,0,1308,1426,0
Europa,1,55 Cancri e,40,0,0,0,0,0,0,1
Earth,1,55 Cancri e,2,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,36,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,6,0,0,0,0,0,0,0
Europa,0,TRAPPIST-1e,36,0,0,583,2640,1373,0,0
Earth,0,TRAPPIST-1e,33,0,235,0,377,480,0,0
Earth,0,TRAPPIST-1e,26,0,1471,1,0,0,0,0
Earth,1,TRAPPIST-1e,16,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,2,0,0,0,0,0,0,1
Mars,0,55 Cancri e,35,0,1219,88,24,0,334,0
Europa,0,55 Cancri e,44,1,0,3863,0,33,45,1
Earth,0,55 Cancri e,15,0,6,841,0,0,0,1
Earth,0,TRAPPIST-1e,55,0,53,53,0,0,753,0
Earth,0,TRAPPIST-1e,52,0,0,1487,0,344,0,0
Mars,0,TRAPPIST-1e,58,0,126,0,1081,0,0,1
Mars,0,55 Cancri e,18,0,2904,0,96,236,19,0
Earth,0,TRAPPIST-1e,43,0,0,0,750,22,235,0
Earth,0,TRAPPIST-1e,32,0,600,224,0,0,1,0
Earth,1,PSO J318.5-22,11,0,0,0,0,0,0,1
Europa,0,PSO J318.5-22,25,1,2,2144,0,1294,37,0
Europa,0,TRAPPIST-1e,41,0,0,371,687,58,1622,0
Mars,1,55 Cancri e,23,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,31,0,13,752,0,56,0,0
Mars,0,TRAPPIST-1e,19,0,0,0,0,0,0,1
Earth,0,55 Cancri e,18,0,2,5,1540,46,0,1
Earth,0,TRAPPIST-1e,17,0,0,566,21,0,5,0
Earth,0,TRAPPIST-1e,26,0,0,0,716,0,3,1
Earth,0,TRAPPIST-1e,64,0,259,0,0,15,354,0
Earth,1,TRAPPIST-1e,16,0,0,0,0,0,0,0
Mars,0,TRAPPIST-1e,30,0,85,0,441,835,0,0
Europa,0,TRAPPIST-1e,64,0,0,190,3,4689,186,0
Mars,0,55 Cancri e,31,1,1264,0,1,0,0,0
Earth,0,TRAPPIST-1e,29,0,37,1539,0,0,0,0
Europa,0,TRAPPIST-1e,36,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,23,0,0,37,2076,0,0,1
Earth,1,TRAPPIST-1e,41,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,37,0,0,0,115,731,1,0
Earth,0,55 Cancri e,43,0,0,0,0,544,124,0
Earth,0,55 Cancri e,36,0,0,0,700,0,7,1
Europa,0,PSO J318.5-22,27,1,2502,1284,1919,270,1693,1
Earth,1,TRAPPIST-1e,15,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,5,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,20,0,0,15,758,26,50,0
Earth,0,55 Cancri e,0,0,0,0,0,0,0,1
Europa,0,55 Cancri e,29,0,2,1365,7,283,8040,0
Earth,1,55 Cancri e,38,0,0,0,0,0,0,1
Earth,1,55 Cancri e,21,0,0,0,0,0,0,0
Mars,0,55 Cancri e,31,0,947,0,71,0,0,1
Mars,0,TRAPPIST-1e,43,0,24,0,1590,3,0,1
Europa,0,TRAPPIST-1e,22,0,0,6190,0,36,119,1
Earth,0,TRAPPIST-1e,18,0,0,733,0,0,0,0
Mars,0,55 Cancri e,18,0,2904,0,50,135,0,0
Earth,0,TRAPPIST-1e,41,0,85,0,551,0,0,0
Earth,1,TRAPPIST-1e,21,0,0,0,0,0,0,0
Europa,1,TRAPPIST-1e,34,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,30,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,29,0,12,0,0,769,233,0
Earth,0,PSO J318.5-22,72,0,309,415,321,104,0,0
Earth,1,55 Cancri e,19,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,28,0,0,152,424,0,0,1
Earth,1,55 Cancri e,18,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,14,0,0,0,19,1234,0,1
Earth,0,PSO J318.5-22,59,0,0,1,789,0,0,1
Earth,0,TRAPPIST-1e,30,0,0,0,185,3434,0,0
Earth,1,TRAPPIST-1e,36,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,50,0,0,0,0,0,0,0
Europa,1,TRAPPIST-1e,46,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,45,0,0,2,0,0,1544,0
Earth,0,55 Cancri e,50,0,0,358,2,0,2020,0
Mars,0,TRAPPIST-1e,25,0,1340,0,8,18,0,0
Europa,0,55 Cancri e,68,0,0,3023,0,1972,2367,0
Earth,0,TRAPPIST-1e,11,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,61,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,47,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,21,0,6,0,0,732,3,0
Earth,1,TRAPPIST-1e,50,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,5,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,24,0,0,2680,0,17,0,1
Mars,0,55 Cancri e,3,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,36,1,22,0,352,557,0,0
Mars,0,TRAPPIST-1e,19,0,1019,1668,309,0,0,1
Earth,0,55 Cancri e,66,0,0,0,0,8,706,0
Mars,1,TRAPPIST-1e,22,0,0,0,0,0,0,1
Earth,0,55 Cancri e,15,0,1006,1,0,0,53,1
Europa,0,TRAPPIST-1e,54,0,0,1208,0,104,1567,0
Earth,0,PSO J318.5-22,13,0,0,0,0,0,916,0
Europa,1,TRAPPIST-1e,17,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,43,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,52,0,0,0,0,0,0,0
Earth,1,55 Cancri e,0,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,24,0,821,0,0,4,0,0
Europa,0,55 Cancri e,38,0,0,60,0,33,16337,0
Earth,1,TRAPPIST-1e,20,0,0,0,0,0,0,0
Europa,0,TRAPPIST-1e,45,0,3,2333,1573,0,3,1
Europa,0,PSO J318.5-22,32,1,69,2381,0,8145,754,0
Earth,0,TRAPPIST-1e,64,0,0,0,80,208,326,0
Mars,0,TRAPPIST-1e,18,0,2532,0,96,8,0,1
Europa,1,PSO J318.5-22,32,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,24,0,0,0,0,0,0,1
Mars,0,PSO J318.5-22,22,0,49,0,1008,0,677,0
Earth,0,PSO J318.5-22,24,0,0,0,1250,7,0,0
Europa,0,PSO J318.5-22,25,1,2,8252,0,3,462,1
Mars,0,PSO J318.5-22,22,0,241,0,4817,0,0,1
Europa,0,PSO J318.5-22,32,1,0,3095,0,0,15,1
Europa,0,TRAPPIST-1e,31,0,0,53,0,209,3497,0
Earth,0,TRAPPIST-1e,28,0,0,0,0,882,6,0
Earth,0,TRAPPIST-1e,37,0,477,148,701,62,0,0
Earth,0,TRAPPIST-1e,22,0,664,194,0,135,1,0
Mars,0,PSO J318.5-22,22,0,666,5,726,520,40,0
Earth,0,TRAPPIST-1e,20,0,0,1,841,9,0,1
Earth,0,TRAPPIST-1e,6,0,0,0,0,0,0,1
Europa,0,PSO J318.5-22,29,1,2502,7167,0,1868,20336,0
Mars,0,TRAPPIST-1e,43,0,130,0,877,861,0,0
Earth,0,55 Cancri e,41,0,28,0,0,769,0,0
Earth,0,TRAPPIST-1e,18,0,855,1,10,0,0,0
Earth,0,TRAPPIST-1e,30,0,558,0,0,168,52,0
Mars,1,PSO J318.5-22,55,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,26,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,19,0,3332,0,224,0,0,0
Earth,0,55 Cancri e,21,0,564,0,113,0,624,1
Europa,1,TRAPPIST-1e,50,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,23,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,22,0,104,48,471,12,0,0
Europa,0,TRAPPIST-1e,2,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,25,0,0,10,0,734,80,0
Earth,0,PSO J318.5-22,21,0,15,104,0,678,161,0
Earth,0,55 Cancri e,66,0,0,0,804,0,0,1
Earth,1,TRAPPIST-1e,0,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,36,0,0,2979,0,500,171,1
Earth,0,TRAPPIST-1e,20,0,0,25,5,667,31,0
Earth,0,55 Cancri e,20,0,0,0,659,37,0,0
Earth,0,PSO J318.5-22,40,0,7,0,1,448,2,0
Mars,0,TRAPPIST-1e,4,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,52,0,1215,0,0,0,0,0
Mars,0,TRAPPIST-1e,22,0,1173,0,80,0,0,0
Europa,0,TRAPPIST-1e,33,1,0,5210,0,34,202,1
Mars,0,TRAPPIST-1e,38,0,1161,2,19,22,1241,0
Europa,1,TRAPPIST-1e,29,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,38,0,6,1025,0,128,0,1
Europa,1,55 Cancri e,39,0,0,0,0,0,0,0
Earth,0,55 Cancri e,1,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,54,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,35,0,741,0,1047,0,77,0
Europa,1,TRAPPIST-1e,29,0,0,0,0,0,0,1
Earth,1,55 Cancri e,0,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,57,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,29,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,24,0,34,0,129,607,0,0
Earth,1,TRAPPIST-1e,27,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,21,0,1,22,0,424,1548,0
Mars,0,TRAPPIST-1e,18,0,787,0,106,4,0,1
Mars,1,TRAPPIST-1e,8,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,1,0,0,0,0,0,0,0
Europa,0,55 Cancri e,9,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,24,0,468,0,0,182,0,0
Earth,0,TRAPPIST-1e,37,0,246,0,591,4225,0,0
Earth,0,TRAPPIST-1e,31,0,949,0,0,0,0,0
Earth,1,TRAPPIST-1e,18,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,31,0,1633,0,49,642,17,0
Earth,1,PSO J318.5-22,1,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,19,0,0,0,0,0,0,0
Earth,0,PSO J318.5-22,28,0,679,0,0,1,13,0
Earth,1,TRAPPIST-1e,50,0,0,0,0,0,0,0
Europa,1,TRAPPIST-1e,19,0,0,0,0,0,0,1
Earth,0,55 Cancri e,22,0,0,509,0,4,0,0
Mars,0,TRAPPIST-1e,23,0,418,0,780,6,0,0
Mars,0,TRAPPIST-1e,26,0,41,0,977,0,0,0
Mars,1,TRAPPIST-1e,25,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,26,0,782,0,1,1465,0,0
Earth,0,PSO J318.5-22,18,0,0,41,0,620,14,1
Earth,0,TRAPPIST-1e,53,0,0,0,236,166,1348,0
Mars,1,TRAPPIST-1e,55,0,0,0,0,0,0,0
Mars,0,TRAPPIST-1e,48,0,581,0,431,120,782,0
Europa,1,PSO J318.5-22,29,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,21,0,0,0,0,646,0,0
Earth,0,TRAPPIST-1e,23,0,177,0,14,191,587,0
Earth,1,PSO J318.5-22,28,0,0,0,0,0,0,0
Earth,1,55 Cancri e,14,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,29,0,0,577,0,3583,7,0
Europa,0,TRAPPIST-1e,53,1,0,7139,1,0,45,1
Mars,1,TRAPPIST-1e,40,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,24,0,0,0,788,0,0,1
Mars,1,TRAPPIST-1e,54,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,22,0,0,0,0,0,702,0
Earth,0,55 Cancri e,18,0,0,0,0,722,80,0
Mars,0,55 Cancri e,25,0,228,1451,9,3,0,0
Earth,0,TRAPPIST-1e,28,0,4,0,0,318,26,0
Earth,0,55 Cancri e,35,0,2594,398,0,0,0,0
Earth,0,TRAPPIST-1e,0,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,22,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,20,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,18,0,0,0,0,0,0,1
Earth,0,55 Cancri e,21,0,0,3080,957,0,0,1
Mars,0,TRAPPIST-1e,21,0,899,0,0,1493,0,0
Europa,0,TRAPPIST-1e,23,0,1289,3343,0,87,60,1
Earth,1,TRAPPIST-1e,9,0,0,0,0,0,0,1
Mars,0,55 Cancri e,31,0,49,322,1376,31,0,1
Europa,1,TRAPPIST-1e,26,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,65,0,0,960,46,654,1567,0
Europa,0,TRAPPIST-1e,19,0,0,3,0,40,7621,0
Earth,1,TRAPPIST-1e,13,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,25,0,0,53,88,424,14,0
Earth,0,TRAPPIST-1e,30,0,116,0,2,1197,0,0
Earth,0,55 Cancri e,37,0,0,1808,1,0,42,1
Europa,0,TRAPPIST-1e,47,0,3616,782,316,26,1693,0
Earth,1,TRAPPIST-1e,25,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,21,0,31,0,736,12,0,1
Earth,0,55 Cancri e,29,0,0,0,0,0,975,0
Europa,0,TRAPPIST-1e,46,0,0,1068,1224,3,1334,1
Earth,0,PSO J318.5-22,57,0,0,31,0,14,1601,0
Mars,1,PSO J318.5-22,55,0,0,0,0,0,0,1
Earth,1,PSO J318.5-22,38,0,0,0,0,0,0,1
Earth,1,55 Cancri e,15,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,21,0,2,0,94,652,0,0
Europa,0,TRAPPIST-1e,33,0,0,774,0,353,1,0
Mars,0,TRAPPIST-1e,51,0,1364,0,1243,0,0,0
Earth,0,PSO J318.5-22,7,0,0,0,0,0,0,0
Earth,0,55 Cancri e,34,0,0,442,4,0,68,0
Mars,0,TRAPPIST-1e,27,0,555,4,10,561,0,1
Europa,1,TRAPPIST-1e,26,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,22,0,60,1,10,3440,1,0
Earth,0,TRAPPIST-1e,31,0,0,0,3,784,0,0
Mars,0,TRAPPIST-1e,31,1,628,0,0,0,0,0
Europa,0,TRAPPIST-1e,28,0,0,3527,0,0,0,1
Mars,1,PSO J318.5-22,25,0,0,0,0,0,0,1
Europa,0,55 Cancri e,52,0,0,6,0,7967,12,0
Earth,0,TRAPPIST-1e,19,0,0,1428,0,119,1,1
Earth,0,TRAPPIST-1e,7,0,0,0,0,0,0,1
Europa,1,55 Cancri e,53,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,32,0,0,0,0,0,0,0
Europa,0,PSO J318.5-22,38,1,2502,1284,0,7561,12,0
Earth,0,TRAPPIST-1e,26,0,808,0,1,0,21,0
Mars,0,55 Cancri e,52,0,1377,226,32,0,0,0
Europa,1,55 Cancri e,64,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,49,0,6,0,0,0,1164,0
Mars,0,TRAPPIST-1e,29,1,1193,4,0,0,0,0
Earth,0,TRAPPIST-1e,22,0,0,4,486,0,142,0
Mars,0,TRAPPIST-1e,16,0,46,0,1013,0,23,0
Earth,0,55 Cancri e,2,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,18,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,35,0,35,42,0,3,591,0
Earth,0,TRAPPIST-1e,51,0,0,0,206,0,1442,0
Earth,1,55 Cancri e,38,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,18,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,3,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,36,0,78,0,655,308,16,0
Earth,0,55 Cancri e,35,0,0,1778,0,19,0,1
Earth,0,TRAPPIST-1e,18,0,0,733,0,0,537,1
Earth,0,TRAPPIST-1e,28,0,0,11,12,0,665,0
Earth,0,TRAPPIST-1e,39,0,0,3,0,0,1679,1
Mars,1,TRAPPIST-1e,27,0,0,0,0,0,0,0
Europa,0,PSO J318.5-22,36,1,3,79,64,1,7087,0
Earth,1,55 Cancri e,0,0,0,0,0,0,0,0
Mars,0,55 Cancri e,16,0,3811,0,2516,4,0,0
Earth,0,TRAPPIST-1e,20,0,4210,0,114,1109,0,0
Europa,0,55 Cancri e,36,0,828,1480,0,194,5872,0
Earth,0,TRAPPIST-1e,18,0,0,0,0,87,826,0
Earth,1,TRAPPIST-1e,1,0,0,0,0,0,0,0
Earth,0,55 Cancri e,15,0,0,11,504,277,209,0
Mars,0,TRAPPIST-1e,0,0,0,0,0,0,0,1
Europa,0,PSO J318.5-22,29,1,0,48,0,3204,112,0
Earth,0,TRAPPIST-1e,26,0,0,8,0,713,25,0
Mars,1,TRAPPIST-1e,18,0,0,0,0,0,0,1
Europa,0,55 Cancri e,28,0,2,4826,0,8,1,1
Earth,0,TRAPPIST-1e,55,0,373,0,1,0,679,1
Mars,0,TRAPPIST-1e,23,0,263,0,451,370,2071,0
Earth,0,TRAPPIST-1e,26,0,440,0,0,0,0,0
Earth,1,TRAPPIST-1e,30,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,8,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,26,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,39,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,30,0,0,0,0,0,0,1
Europa,1,55 Cancri e,23,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,6,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,9,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,15,0,0,0,0,0,0,1
Earth,0,55 Cancri e,19,0,0,336,508,0,0,0
Mars,1,55 Cancri e,29,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,33,0,0,3624,0,27,341,1
Earth,0,TRAPPIST-1e,21,0,0,820,0,45,363,1
Mars,0,TRAPPIST-1e,9,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,36,0,1912,0,7,0,121,1
Europa,1,TRAPPIST-1e,48,0,0,0,0,0,0,1
Europa,1,55 Cancri e,33,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,21,0,899,12,18,2503,0,0
Europa,1,TRAPPIST-1e,36,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,39,0,42,0,352,557,0,0
Earth,0,55 Cancri e,51,0,0,0,0,507,909,0
Earth,0,PSO J318.5-22,35,0,508,0,179,10,0,1
Earth,1,TRAPPIST-1e,21,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,30,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,8,0,0,0,0,0,0,0
Europa,0,TRAPPIST-1e,25,0,1586,5063,0,0,41,1
Earth,1,55 Cancri e,23,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,39,0,799,0,30,1,0,0
Mars,0,55 Cancri e,52,0,1364,201,5,359,0,0
Earth,0,TRAPPIST-1e,22,0,0,0,0,0,1345,0
Earth,1,TRAPPIST-1e,71,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,26,0,0,0,0,221,581,1
Europa,0,TRAPPIST-1e,52,0,0,1757,0,274,2564,0
Earth,0,TRAPPIST-1e,14,0,588,0,24,0,116,0
Earth,0,TRAPPIST-1e,0,0,0,0,0,0,0,0
Earth,1,55 Cancri e,17,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,32,0,0,0,47,731,0,0
Mars,0,TRAPPIST-1e,33,0,166,0,1,731,0,0
Mars,1,TRAPPIST-1e,1,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,27,0,0,0,0,658,133,0
Earth,0,TRAPPIST-1e,43,0,211,0,542,0,5,0
Mars,0,TRAPPIST-1e,24,0,345,0,451,2,1013,1
Europa,1,55 Cancri e,33,0,0,0,0,0,0,1
Mars,0,55 Cancri e,18,0,1092,0,4,848,12,0
Earth,0,TRAPPIST-1e,17,0,5,0,0,2,1063,0
Europa,0,TRAPPIST-1e,19,0,0,219,0,26,1622,0
Earth,0,55 Cancri e,33,0,1006,1,0,9,0,0
Europa,0,TRAPPIST-1e,34,0,98,1186,0,5775,1341,0
Earth,1,TRAPPIST-1e,61,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,19,0,232,0,332,307,0,0
Mars,0,TRAPPIST-1e,34,0,81,0,492,0,0,0
Earth,1,TRAPPIST-1e,18,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,15,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,22,0,0,5,0,1619,0,0
Europa,0,55 Cancri e,27,0,0,44,4761,337,394,0
Earth,0,TRAPPIST-1e,65,0,0,0,649,0,0,0
Earth,1,PSO J318.5-22,0,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,33,0,0,397,60,1472,845,0
Europa,0,TRAPPIST-1e,40,0,0,120,0,3975,290,0
Earth,0,TRAPPIST-1e,21,0,0,31,2076,16,0,0
Mars,0,TRAPPIST-1e,69,0,588,0,974,19,0,0
Earth,0,TRAPPIST-1e,24,0,47,0,0,789,0,0
Earth,0,55 Cancri e,37,0,19,102,591,0,8,0
Europa,1,TRAPPIST-1e,59,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,19,0,0,5,0,687,0,0
Europa,0,TRAPPIST-1e,55,0,0,5971,0,97,118,1
Earth,1,TRAPPIST-1e,22,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,32,0,0,0,0,0,0,1
Europa,1,55 Cancri e,37,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,56,0,967,1,690,14,12,0
Earth,0,TRAPPIST-1e,43,0,0,236,135,0,1,1
Europa,0,55 Cancri e,28,0,0,11330,849,2,225,1
Europa,0,PSO J318.5-22,25,1,2,6138,0,3,41,1
Mars,1,TRAPPIST-1e,1,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,24,0,1,467,0,0,236,0
Earth,0,TRAPPIST-1e,45,0,0,0,2778,0,0,0
Europa,0,TRAPPIST-1e,48,0,0,0,0,0,0,0
Earth,0,PSO J318.5-22,47,0,0,0,743,22,0,1
Europa,0,55 Cancri e,40,0,2320,700,41,205,472,1
Earth,1,TRAPPIST-1e,6,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,26,0,0,0,0,0,0,1
Mars,0,PSO J318.5-22,43,0,1690,0,0,0,0,0
Europa,1,55 Cancri e,32,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,4,0,0,0,0,0,0,0
