V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,Class
63,92,3947227,3947239,2028,175,157,230693,81,133,1690,0,1,70,0.0758,0.5582,0.2529,0.0463,0.1867,0,1,3.2951,1.7924,1.699,0.7473,-0.1772,1.0,1,0,0,0,0,0,1
39,212,1185602,1185752,10276,805,433,1481991,28,141,1398,0,1,40,0.0557,0.5876,0.9771,0.1229,0.2179,0,1,4.0118,2.233,2.2672,0.0045,-0.0997,1.0,0,0,1,0,0,0,1
39,214,2886302,2886367,6182,263,140,635475,42,125,1356,0,1,40,0.0575,0.3822,0.345,0.1291,0.6298,0,0,3.7893,2.243,1.7993,-0.6601,-0.18,1.0,0,0,1,0,0,0,1
93,217,7783272,7783320,2027,317,186,236010,69,126,1360,0,1,40,0.1252,0.6708,0.3853,0.0544,0.3133,0,1,3.2951,1.8325,1.4914,0.6071,-0.2292,1.0,1,0,0,0,0,0,1
134,138,1294504,1294539,308,52,41,35066,110,134,1353,0,1,50,0.1976,0.583,0.6364,0.0212,0.6939,0,0,2.4843,1.4472,1.2787,-0.3529,-0.0071,0.9312,0,0,0,0,0,0,2
481,474,11741476,11741833,444,15,43,45968,47,126,1650,1,0,69,0.5638,0.2349,0.2564,0.0071,0.75,1,1,2.6551,1.0792,1.6628,0.7419,-0.2325,0.7347,1,0,0,0,0,1,1
950,975,731417,731423,119,30,14,13961,110,132,1370,0,1,40,0.5719,0.5185,0.2,0.0164,0.9,0,0,2.0756,1.3617,0.699,-0.803,-0.0481,0.4235,0,0,0,0,0,0,2
126,165,189519,189532,56,14,9,6216,103,124,1688,1,0,150,0.1602,0.4495,0.5385,0.0041,0.75,1,1,1.7482,0.8451,0.9542,0.4615,-0.1172,0.2116,0,0,0,0,0,1,1
28,42,2682394,2682435,94,13,12,10957,108,127,1370,0,1,40,0.0399,0.3182,0.8333,0.0077,0.8333,1,1,1.9777,1.0414,1.0792,0.1667,-0.0959,0.2739,0,0,0,0,0,0,2
1090,1124,902188,902203,73,17,10,8292,91,134,1364,0,1,100,0.3685,0.2865,0.9167,0.0096,0.7143,1,0,1.8633,1.1139,1.0,-0.0833,-0.1426,0.2253,0,0,0,0,0,1,1
485,506,4186980,4186988,60,11,8,6588,111,134,1650,1,0,70,0.5919,0.0781,0.8889,0.0047,0.5714,1,0,1.7781,0.9031,0.9031,-0.1111,-0.0504,0.1773,0,0,0,0,0,1,1
39,194,643657,643725,5970,205,110,618937,45,132,1358,0,1,40,0.0575,0.3789,0.5133,0.1106,0.7416,0,0,3.776,2.1931,1.8865,-0.4706,-0.1976,1.0,0,0,1,0,0,0,1
91,103,2023127,2023150,205,25,28,23642,101,127,1364,1,0,70,0.1265,0.2917,0.5,0.0132,0.5652,0,0,2.3096,1.2553,1.1139,-0.5,-0.1015,0.4763,0,0,0,0,0,1,1
41,222,5521699,5521708,10429,659,166,1290423,42,140,1400,0,1,40,0.0585,0.4393,0.9054,0.132,0.5662,0,1,4.0118,2.2624,1.8865,0.0946,-0.0943,1.0,0,0,1,0,0,0,1
138,151,254652,254670,292,17,28,24697,68,124,1687,0,1,60,0.1484,0.3939,0.4074,0.011,0.5,0,1,2.4594,1.2787,1.4314,0.5926,-0.2262,0.7659,1,0,0,0,0,0,1
0,223,29657,29792,24365,999,605,2712104,23,143,1358,0,1,40,0.0,0.4678,0.3252,0.1602,0.2052,0,0,4.3868,2.3962,2.29,-0.6786,-0.0606,1.0,0,0,1,0,0,0,1
508,522,203197,203200,57,10,8,9968,203,210,1698,1,0,40,0.6224,0.0781,0.8889,0.0059,0.8182,1,0,1.7559,1.0,0.9031,-0.1111,0.5916,0.1773,0,0,1,0,0,1,1
41,60,4121201,4121214,102,11,11,11973,84,101,1356,1,0,200,0.0604,0.2528,0.8333,0.0079,0.9,1,0,2.0086,1.0414,1.0414,-0.1667,-0.2787,0.2432,0,0,0,0,0,1,1
919,931,3020344,3020360,54,11,7,6135,101,123,1354,1,0,100,0.6427,0.3827,1.0,0.0066,0.8333,1,0,1.7324,0.9542,0.8451,0.0,-0.1124,0.1954,0,0,0,0,0,0,2
1177,1187,1038876,1038891,434,56,43,41622,96,124,1360,1,0,100,0.2371,0.3546,0.5588,0.0266,0.6964,0,0,2.6551,1.5682,1.3617,-0.4375,-0.1282,0.9212,0,0,0,0,0,0,2
1043,1066,3981657,3981677,140,18,26,16076,109,135,1387,0,1,40,0.4272,0.3471,0.3214,0.0066,0.4444,1,1,2.1461,0.9542,1.415,0.6786,-0.0731,0.3882,0,0,0,0,0,0,2
280,305,1488866,1488885,86,24,13,8566,79,109,1358,1,0,70,0.4105,0.2917,0.7857,0.0081,0.5,1,1,1.9345,1.0414,1.1139,0.2143,-0.3479,0.2432,0,1,0,0,0,0,1
20,57,1978821,1978842,445,13,38,48231,80,108,1350,1,0,70,0.0295,0.5156,0.4167,0.0095,0.8,0,1,2.6551,1.1139,1.5441,0.5862,-0.2629,0.7955,0,1,0,0,0,0,1
93,106,2378173,2378236,205,26,21,22913,98,117,1392,0,1,50,0.1312,0.4462,0.8421,0.008,0.7407,1,1,2.3139,1.0414,1.3222,0.1579,-0.1455,0.5063,0,0,0,0,0,0,2
39,178,2605918,2606006,5357,230,110,553974,46,127,1404,0,1,40,0.0557,0.3855,0.3373,0.0966,0.6575,0,0,3.7388,2.1303,1.7482,-0.6667,-0.1644,1.0,0,0,1,0,0,0,1
616,625,1126672,1126680,59,9,8,6884,93,124,1364,1,0,120,0.9048,0.1719,0.75,0.0059,0.75,1,0,1.7708,0.9031,0.9031,-0.25,-0.1615,0.1696,0,0,0,0,0,0,2
154,174,673270,673281,136,22,26,19116,114,141,1360,0,1,40,0.2258,0.0,0.6667,0.0103,0.625,0,1,2.1303,1.1461,1.3802,0.3333,-0.0085,0.3464,0,0,0,0,0,0,2
41,218,1679793,1679864,6490,310,147,672664,36,126,1358,0,1,40,0.0604,0.4008,0.3503,0.1303,0.5578,0,0,3.8142,2.248,1.8062,-0.6491,-0.1923,1.0,0,0,1,0,0,0,1
1539,1557,1031539,1031599,56,11,7,3202,82,127,1710,1,0,100,0.1657,0.2917,0.8889,0.0054,0.8,1,0,1.7482,0.9542,0.8451,-0.1111,-0.1742,0.1812,0,0,0,0,0,0,2
133,142,1686794,1686810,130,18,15,17802,111,132,1687,1,0,100,0.1572,0.4733,0.8667,0.0089,0.7222,1,1,2.1173,1.1761,1.1761,0.1333,-0.0665,0.4399,0,0,0,0,0,0,2
217,242,1301932,1301945,979,49,54,95600,24,135,1666,0,1,40,0.2754,0.4177,0.6471,0.0266,0.45,0,0,2.989,1.6233,1.4624,-0.3636,-0.4375,1.0,0,0,0,0,0,0,2
408,417,4025551,4025564,158,36,21,17532,100,134,1360,1,0,100,0.6097,0.5454,0.5238,0.0154,0.5641,0,0,2.1987,1.3222,1.2041,-0.4706,-0.1123,0.5362,0,0,0,0,0,0,2
195,197,1290093,1290103,158,27,18,16566,84,117,1360,1,0,70,0.2872,0.404,0.7222,0.014,0.8929,0,1,2.1987,1.2787,1.2305,0.2727,-0.2415,0.3945,0,1,0,0,0,0,1
773,918,4662945,4662964,54,42,4,6135,97,148,1692,1,0,69,0.9443,0.2222,0.1458,0.0353,0.9286,0,0,1.7324,1.6902,0.6021,-0.844,-0.112,0.1773,0,0,0,0,0,0,2
1673,1694,247330,247414,822,102,83,95390,104,134,1688,0,1,250,0.0284,0.4639,0.1729,0.0125,0.3281,0,1,2.9355,1.301,1.8389,0.815,-0.0785,1.0,0,0,0,0,0,0,2
977,989,724192,724202,223,24,32,21408,97,118,1360,1,0,100,0.5337,0.4889,0.3548,0.0088,0.5,1,1,2.3444,1.0792,1.5051,0.65,-0.1776,0.7037,0,0,0,0,0,1,1
96,164,203252,203261,2406,231,164,275133,116,143,1356,0,1,40,0.1443,0.614,0.5085,0.0426,0.3304,0,1,3.3915,1.7634,2.1644,0.4878,-0.024,1.0,0,0,0,0,0,0,2
1315,1322,4118358,4118372,131,13,14,13351,84,119,1690,1,0,80,0.3806,0.2182,1.0,0.0071,0.9231,1,0,2.1173,1.0792,1.1461,0.0,-0.2034,0.3012,0,0,0,0,0,1,1
41,213,2609514,2609580,6279,328,173,647965,42,124,1356,0,1,40,0.0605,0.4393,0.3988,0.1268,0.4308,0,0,3.8033,2.2355,1.8451,-0.6012,-0.1891,1.0,0,0,1,0,0,0,1
205,225,919301,919496,790,98,83,104560,106,134,1366,0,1,40,0.2872,0.7074,0.3667,0.0169,0.3281,0,1,2.8774,1.3617,1.8195,0.6316,-0.088,1.0,1,0,0,0,0,0,1
765,772,2070108,2070121,134,27,36,13662,90,125,1690,1,0,70,0.7482,0.3462,0.2581,0.0065,0.3214,1,1,2.1239,1.0414,1.5441,0.7419,-0.1527,0.3678,0,0,0,0,0,0,2
65,82,1196901,1196915,2028,68,181,260185,55,125,1360,0,1,40,0.0889,0.5232,0.3954,0.0184,0.1831,0,1,3.3068,1.3979,1.9956,0.6042,-0.2043,1.0,1,0,0,0,0,0,1
107,120,1446788,1446835,80,22,14,9934,105,141,1356,1,0,70,0.1638,0.4107,0.7857,0.0096,0.6071,1,0,1.9085,1.1139,1.1461,-0.2143,-0.1046,0.2482,0,1,0,0,0,0,1
344,347,2077064,2077074,247,14,27,24102,66,124,1387,0,1,40,0.5059,0.302,0.4444,0.0066,0.9091,1,1,2.3784,0.9542,1.4314,0.5581,-0.2043,0.5757,1,0,0,0,0,0,1
41,212,1637218,1637282,6676,288,149,716869,42,126,1358,0,1,40,0.0605,0.4603,0.422,0.1261,0.5911,0,0,3.8229,2.238,1.8325,-0.5833,-0.1938,1.0,0,0,1,0,0,0,1
155,167,2811847,2811861,59,22,3,7555,112,144,1358,1,0,80,0.2323,0.4476,0.1852,0.0162,1.0,1,0,1.7708,1.3424,0.4771,-0.8065,0.0072,0.2105,0,0,0,0,0,1,1
157,177,1009876,1009888,3811,235,197,378154,71,133,1394,1,0,70,0.2378,0.5601,0.4195,0.0928,0.3133,0,1,3.5825,2.1335,2.2201,0.5833,-0.1886,1.0,0,0,0,0,0,1,1
39,193,1902883,1903031,12489,634,383,1508093,31,141,1402,0,1,40,0.0557,0.5493,0.9551,0.1077,0.2389,0,0,4.0868,2.1818,2.1703,-0.0442,-0.0893,1.0,0,0,1,0,0,0,1
395,419,4680348,4680372,89,14,15,9733,108,127,1692,0,1,70,0.4421,0.3736,0.5333,0.0053,0.7273,0,1,1.9542,0.9542,1.0792,0.4688,-0.0617,0.257,0,0,0,0,0,1,1
505,519,257756,257770,170,25,21,16182,85,125,1364,0,1,40,0.7437,0.4276,0.6842,0.0117,0.52,0,1,2.2304,1.2041,1.301,0.3077,-0.1699,0.5029,0,0,0,0,0,0,2
0,17,1549800,1549891,1030,66,125,76438,63,79,1688,1,0,60,0.0,0.2957,0.0968,0.0047,0.2361,1,1,2.9912,0.9031,2.0934,0.9,-0.3512,1.0,0,0,0,0,0,0,2
1430,1486,5897947,5897955,134,14,16,13096,85,124,1650,0,1,50,0.1812,0.3619,0.6667,0.0073,0.9444,1,1,2.1239,1.0792,1.2041,0.3333,-0.1143,0.3678,0,0,0,0,0,0,2
1531,1548,43036,43048,90,42,15,4690,29,93,1692,1,0,300,0.1494,0.5571,0.1053,0.0248,0.7083,0,0,1.9494,1.6233,0.4771,-0.8965,-0.5301,0.3241,0,0,0,0,0,0,2
1063,1080,4399271,4399296,289,62,41,34165,104,127,1370,1,0,80,0.4106,0.5849,0.7188,0.0198,0.6604,0,0,2.4594,1.4314,1.3222,-0.2778,-0.0974,0.9172,0,0,0,0,0,1,1
1625,1637,2095494,2095507,86,18,18,8047,61,110,1692,1,0,60,0.0434,0.3576,0.3333,0.0047,0.5556,1,1,1.9345,0.9031,1.2553,0.6667,-0.3765,0.2288,1,0,0,0,0,0,1
707,732,1069368,1069372,239,20,23,23207,84,103,1356,1,0,80,0.9144,0.3278,0.6087,0.0095,0.6316,0,1,2.3927,1.1139,1.3222,0.381,-0.3068,0.6422,0,0,0,0,0,1,1
50,82,33796,33812,1470,84,174,150413,29,108,1354,1,0,80,0.0764,0.2308,0.4444,0.0184,0.1923,0,1,3.1526,1.3979,2.2201,0.5641,-0.3797,0.9997,1,0,0,0,0,0,1
41,194,2204696,2204771,10986,754,462,1187807,40,140,1402,0,1,40,0.0585,0.5758,0.821,0.117,0.2086,0,1,4.0391,2.2175,2.2304,0.1784,-0.1132,1.0,0,0,1,1,0,0,1
1136,1145,4082892,4082910,140,30,17,15545,84,127,1362,1,0,80,0.3348,0.6387,0.52,0.0184,0.9444,0,0,2.1461,1.3979,1.1461,-0.48,-0.2409,0.6438,0,0,0,0,0,1,1
2,10,111151,111213,370,30,54,37703,27,109,1356,0,1,100,0.0044,0.3018,0.1818,0.008,0.3514,1,1,2.5659,1.0414,1.699,0.8163,-0.3702,0.8299,0,0,0,0,0,0,2
301,309,2665729,2665742,46,13,7,5716,88,111,1358,1,0,80,0.433,0.4636,0.8,0.0066,0.6154,1,0,1.6628,0.9542,0.8451,-0.2,-0.2112,0.1706,0,0,0,0,0,1,1
22,38,2089982,2089996,54,22,7,6490,99,132,1400,0,1,40,0.0369,0.2427,0.1852,0.0121,1.0,0,0,1.7324,1.2305,0.4771,-0.8,-0.0632,0.1773,0,0,0,0,0,1,1
39,58,1135364,1135377,100,11,12,10855,71,116,1694,1,0,60,0.0558,0.36,0.6111,0.0047,1.0,1,1,2.0043,0.9031,1.0792,0.3889,-0.2576,0.2739,0,0,0,0,0,1,1
344,346,7203465,7203481,88,17,19,10070,106,125,1350,0,1,40,0.5088,0.4188,0.3,0.0052,0.375,1,1,1.9445,0.8451,1.2787,0.6923,-0.1066,0.257,1,0,0,0,0,0,1
256,279,276029,276047,671,20,58,55228,83,133,1358,0,1,40,0.3438,0.2667,0.1087,0.0079,0.3333,1,1,2.8267,1.0414,1.7853,0.8806,-0.1874,0.9774,1,0,0,0,0,0,1
1589,1608,3051375,3051391,134,12,21,13356,84,110,1690,0,1,70,0.106,0.2357,0.4737,0.0043,0.6923,1,1,2.1271,0.8451,1.3222,0.5246,-0.2399,0.2901,1,0,0,0,0,0,1
993,1005,920577,920619,68,15,10,7394,93,132,1707,1,0,70,0.7811,0.3769,0.5385,0.0048,0.8,1,1,1.8325,0.9031,1.0,0.4615,-0.1539,0.2173,0,0,0,0,0,1,1
965,980,659476,659488,78,28,18,10188,129,143,1708,0,1,40,0.8111,0.4444,0.7273,0.0112,0.7143,0,1,1.8921,1.2787,1.2553,0.2778,0.0418,0.2432,0,0,0,0,0,0,2
282,314,1593115,1593120,204,39,21,23925,95,125,1358,1,0,70,0.3917,0.3599,0.7368,0.0125,0.5,0,1,2.3096,1.2305,1.2787,0.2632,-0.1568,0.5461,0,1,0,0,0,0,1
0,9,448681,448720,304,12,61,32705,63,110,1360,1,0,40,0.0,0.2988,0.1129,0.0036,0.8,1,1,2.49,0.699,1.7781,0.8913,-0.3628,0.7147,0,1,0,0,0,0,1
483,555,5060301,5060316,150,17,24,18742,101,125,1387,0,1,40,0.6691,0.3796,0.3478,0.0066,0.5,1,1,2.1818,0.9542,1.3802,0.6539,-0.1029,0.4235,1,0,0,0,0,0,1
535,538,1154994,1155025,657,84,62,76627,111,143,1602,0,1,100,0.6464,0.5189,0.7222,0.0177,0.2959,0,1,2.8267,1.4624,1.6812,0.2727,-0.0251,0.999,0,0,0,0,0,0,2
1494,1522,4373281,4373312,340,41,45,39648,90,124,1627,1,0,80,0.1247,0.3886,0.7778,0.0124,0.3878,0,1,2.5353,1.3222,1.5315,0.2143,-0.15,0.9349,0,0,0,0,0,1,1
1628,1638,2095494,2095507,69,11,13,6567,64,94,1692,1,0,60,0.0581,0.2182,0.5333,0.0047,0.7273,1,1,1.8389,0.9031,1.1139,0.4706,-0.3663,0.1934,0,0,0,0,0,0,2
38,213,2244009,2244082,6381,307,138,660910,36,124,1356,0,1,40,0.0574,0.4285,0.3785,0.1291,0.5671,0,0,3.806,2.243,1.8195,-0.6216,-0.1911,1.0,0,0,1,0,0,0,1
853,864,211983,211993,250,29,31,26902,135,158,1353,1,0,50,0.7107,0.4725,0.5385,0.0095,0.5454,0,1,2.4031,1.1139,1.4771,0.4615,0.2907,0.8336,0,1,1,0,0,0,1
661,667,4194670,4194684,177,44,10,18471,85,118,1362,1,0,100,0.9445,0.2244,0.0294,0.0248,0.9828,0,0,2.2455,1.5441,0.4771,-0.9509,-0.2348,0.3834,0,0,0,0,0,0,2
1255,1261,458923,458941,64,12,10,8051,102,127,1354,0,1,40,0.1593,0.2222,1.0,0.0059,0.8889,1,0,1.8062,0.9031,1.0,0.0,-0.108,0.1852,0,0,0,0,0,1,1
74,90,961682,961728,318,52,50,44478,133,158,1353,0,1,70,0.1047,0.3906,0.8857,0.0184,0.3085,0,1,2.5038,1.3979,1.5051,0.1111,0.1207,0.7436,0,0,0,0,0,0,2
63,73,1036126,1036161,64,13,17,6811,81,124,1356,1,0,70,0.09,0.2619,0.3529,0.0044,0.4286,1,1,1.8062,0.7782,1.2305,0.6471,-0.2233,0.1862,0,0,0,0,0,0,2
1662,1656,1809470,1809524,125,32,13,16498,48,84,1690,1,0,70,0.0049,0.2698,0.4348,0.0164,0.6122,0,0,2.0969,1.4472,1.1761,-0.5645,-0.4856,0.2901,0,0,0,0,0,0,2
109,153,544375,544389,136,25,27,17433,121,134,1387,0,1,40,0.1581,0.3875,0.5454,0.0074,0.5454,0,1,2.1303,1.0,1.4314,0.4545,-0.0224,0.3882,1,0,1,0,0,0,1
830,843,937709,937842,82,14,10,10702,102,124,1666,1,0,80,0.97,0.3769,0.9091,0.0077,0.9231,0,0,1.9191,1.1139,0.8451,-0.0909,-0.1331,0.2432,0,0,0,0,0,1,1
39,191,1565555,1565703,13114,608,357,1482862,29,141,1400,0,1,40,0.0557,0.4171,0.8895,0.1093,0.2363,0,1,4.1152,2.1847,2.2175,0.1091,-0.096,1.0,0,0,1,0,0,0,1
1271,1300,435870,435883,191,21,24,12773,84,117,1354,1,0,120,0.0931,0.292,0.5652,0.0096,0.48,1,1,2.2742,1.1139,1.3802,0.4286,-0.2348,0.417,0,0,0,0,0,1,1
10,17,374580,374591,145,13,26,17621,119,174,1687,0,1,200,0.0146,0.3309,0.2895,0.0066,0.5385,0,1,2.1614,1.0414,1.3424,0.7097,-0.0336,0.385,0,0,0,0,0,0,2
356,998,4615178,4615208,11797,659,171,1001426,46,252,1360,1,0,100,0.5302,0.4034,0.1591,0.0255,0.5625,0,0,3.9272,1.5441,2.1553,-0.8667,-0.0129,1.0,0,0,0,0,0,0,2
25,33,2682394,2682435,78,13,15,7943,104,126,1358,1,0,70,0.0355,0.3667,0.9091,0.0052,0.6667,1,1,1.8921,0.8451,1.1761,0.0909,-0.1148,0.2288,0,1,0,0,0,0,1
1190,1207,585934,585950,180,21,19,19565,105,133,1358,0,1,290,0.2393,0.2,0.9333,0.0125,0.9375,1,0,2.2577,1.2305,1.1761,-0.0606,-0.1014,0.3787,0,0,0,0,0,1,1
1063,1069,367429,367455,135,21,23,15524,91,116,1364,1,0,70,0.4368,0.4271,0.5909,0.0074,0.75,1,1,2.1303,1.0,1.3617,0.4091,-0.2138,0.3601,0,0,0,0,0,0,2
98,168,775041,775118,563,106,59,78470,120,135,1387,0,1,40,0.1443,0.456,0.3851,0.0545,0.3636,0,0,2.7566,1.8633,1.2553,-0.6158,-0.0217,0.9918,0,0,1,0,0,0,1
0,9,130760,130780,745,50,155,79690,49,119,1356,0,1,40,0.0,0.2868,0.1129,0.0055,0.2532,1,1,2.8722,0.9031,2.2148,0.8809,-0.2323,0.944,0,0,0,0,0,0,2
1563,1570,1823955,1823987,190,24,24,18416,72,116,1692,1,0,60,0.1376,0.4133,0.6522,0.0103,0.6154,0,1,2.2833,1.2305,1.3617,0.3571,-0.2718,0.4963,0,0,0,0,0,0,2
1084,1096,185575,185588,133,15,14,12598,76,127,1662,1,0,80,0.7101,0.2056,1.0,0.0065,0.8571,1,0,2.1271,1.0414,1.1461,0.0,-0.1903,0.2998,0,0,0,0,0,1,1
787,787,54896,54905,254,26,31,32175,95,135,1387,0,1,40,0.8235,0.2778,0.4688,0.0081,0.9444,1,1,2.4048,1.0414,1.4914,0.5385,-0.1124,0.5967,0,0,0,0,0,0,2
41,213,2421444,2421508,5951,295,138,614522,43,127,1358,0,1,40,0.0604,0.4572,0.3869,0.1259,0.6056,0,0,3.7776,2.233,1.8195,-0.6127,-0.18,1.0,0,0,1,0,0,0,1
39,220,855369,855569,16968,745,448,2013557,25,142,1398,0,1,40,0.0557,0.4373,0.8079,0.1309,0.2458,0,1,4.2013,2.2529,2.3075,0.1875,-0.0843,1.0,0,0,1,0,0,0,1
1361,1372,5492080,5492091,110,19,16,12348,107,127,1687,0,1,40,0.3613,0.1905,0.4706,0.0053,0.5714,1,1,2.0414,0.9542,1.2041,0.5294,-0.1066,0.2359,1,0,0,0,0,0,1
85,209,7655518,7655567,6156,492,260,633741,9,133,1402,0,1,40,0.1279,0.5849,0.5743,0.0957,0.2783,0,1,3.7893,2.1399,2.1703,0.4167,-0.166,1.0,0,0,1,0,0,0,1
41,190,799788,799848,10904,466,604,1248379,23,140,1402,0,1,40,0.0585,0.4772,0.3284,0.1105,0.2472,0,0,4.0408,2.179,2.1703,-0.6667,-0.1045,1.0,0,0,1,0,0,0,1
103,161,419384,419405,229,38,26,30769,100,134,1354,0,1,100,0.1542,0.5236,0.5172,0.0161,0.5789,0,0,2.3541,1.3424,1.1139,-0.4832,-0.1153,0.7844,0,0,0,0,0,0,2
1057,1072,237702,237720,135,16,16,14234,68,126,1688,1,0,70,0.7385,0.3083,0.8824,0.0071,0.8824,1,1,2.1335,1.0792,1.2041,0.1177,-0.1694,0.3329,0,0,0,0,0,1,1
1155,1162,240466,240480,32,14,6,2388,116,140,1362,0,1,70,0.2779,0.2975,0.3333,0.0103,1.0,0,0,1.5051,1.1461,0.7782,-0.6726,-0.0176,0.14,0,0,0,0,0,0,2
1110,1126,219220,219230,73,24,12,9948,110,143,1692,1,0,85,0.6773,0.5368,0.3704,0.0139,0.7188,0,0,1.8573,1.3617,1.0,-0.6279,0.0111,0.257,0,0,0,0,0,1,1
103,119,843822,843837,836,106,61,95600,92,118,1392,0,1,100,0.1534,0.4024,0.4386,0.0404,0.5588,0,0,2.9222,1.7993,1.2305,-0.5613,-0.1951,1.0,0,0,0,0,0,0,2
425,426,530968,530985,72,13,11,8537,96,125,1358,1,0,150,0.5794,0.4074,1.0,0.0088,0.6471,0,0,1.8633,1.0792,1.0,0.0,-0.1309,0.2253,0,0,0,0,0,0,2
1122,1134,238390,238406,87,14,12,14041,168,205,1387,0,1,40,0.3358,0.4902,1.0,0.0088,0.9412,0,0,1.9395,1.0792,1.0,0.0,0.46,0.2806,0,0,1,0,0,0,1
642,692,2162587,2162594,101,16,23,12094,104,127,1364,0,1,50,0.9515,0.3436,0.35,0.005,0.5882,1,1,2.0043,0.8451,1.3617,0.65,-0.1263,0.266,0,0,0,0,0,1,1
877,879,81644,81706,892,109,134,111196,80,124,1664,0,1,80,0.9443,0.3681,0.6333,0.0569,0.1471,0,1,2.9504,1.9031,1.8808,0.3667,-0.1852,1.0,0,0,0,0,0,0,2
192,218,1211728,1211795,181,38,14,21321,105,132,1368,1,0,69,0.2788,0.4762,0.2857,0.017,0.766,0,0,2.2601,1.3617,0.9031,-0.7143,-0.0785,0.6015,0,0,0,0,0,0,2
827,836,1874382,1874415,140,20,16,15517,100,135,1356,0,1,40,0.7699,0.2436,0.6471,0.0111,0.8,1,0,2.1461,1.1761,1.2041,-0.3684,-0.0825,0.2901,0,0,0,0,0,1,1
803,811,1204128,1204136,33,13,6,3806,123,141,1358,0,1,50,0.8012,0.5221,0.875,0.0069,0.6154,1,1,1.5051,0.9542,0.8451,0.1238,0.0359,0.1449,0,0,0,0,0,0,2
919,930,3597508,3597517,148,19,24,15313,81,118,1362,1,0,200,0.6456,0.5035,0.4167,0.0059,0.45,0,1,2.1732,0.9031,1.3424,0.5909,-0.2661,0.6619,0,0,0,0,0,0,2
79,95,1964561,1964591,64,12,14,7519,92,132,1354,1,0,70,0.1177,0.3939,0.7273,0.0074,0.6667,1,1,1.8062,1.0,1.1461,0.2727,-0.1354,0.2105,0,1,0,0,0,0,1
39,191,1661425,1661593,13185,579,367,1508999,29,142,1400,0,1,40,0.0557,0.365,0.962,0.1086,0.2409,0,0,4.1158,2.1818,2.1553,-0.0313,-0.1052,1.0,0,0,1,0,0,0,1
1358,1380,1299250,1299257,53,12,9,6294,102,127,1624,0,1,90,0.3621,0.2361,1.0,0.0068,0.8333,1,0,1.7243,1.0414,0.9542,0.0,-0.1262,0.1715,0,0,0,0,0,0,2
74,90,2394841,2394907,400,28,45,37695,55,134,1688,1,0,60,0.0889,0.4503,0.2885,0.0088,0.4,1,1,2.5911,1.1761,1.6128,0.7115,-0.1524,0.7822,0,0,0,0,0,1,1
732,740,3320084,3320092,87,16,10,10827,73,113,1356,1,0,80,0.8792,0.3038,0.8461,0.0081,0.9231,1,0,1.9395,1.0414,1.0,-0.1539,-0.3178,0.2432,0,0,0,0,0,1,1
1291,1308,1439661,1439674,2643,96,359,198389,44,133,1694,1,0,60,0.4019,0.5896,0.0448,0.0117,0.0782,1,1,3.4299,1.3222,2.4487,0.9419,-0.2663,1.0,0,0,0,0,0,0,2
959,975,731417,731423,156,47,28,19616,105,134,1353,0,1,70,0.5609,0.6756,0.8846,0.025,0.6546,0,0,2.1903,1.5441,1.301,-0.1111,-0.0778,0.6438,0,0,0,0,0,0,2
100,122,1136912,1136924,64,12,11,7579,112,133,1358,1,0,70,0.1439,0.4286,0.8182,0.0066,0.7778,0,1,1.8062,0.9542,1.0414,0.1818,-0.0587,0.2105,0,1,0,0,0,0,1
61,78,287835,287869,390,13,48,35856,46,109,1353,0,1,50,0.0929,0.2525,0.2063,0.0087,0.6154,1,1,2.5911,1.0792,1.7076,0.7952,-0.3686,0.7347,0,0,0,0,0,0,2
51,172,366881,366932,3437,179,96,365943,37,125,1360,0,1,40,0.0752,0.3191,0.4,0.0834,0.6627,0,0,3.5356,2.0756,1.6721,-0.6,-0.1908,1.0,0,0,1,0,0,0,1
88,104,896899,897032,70,13,10,7286,103,126,1306,1,0,70,0.1271,0.513,0.8,0.0074,0.8461,0,0,1.8513,1.0,0.9542,-0.2,-0.1262,0.2469,0,1,0,0,0,0,1
39,214,2350467,2350536,6381,277,138,671353,51,126,1358,0,1,40,0.0574,0.4111,0.3543,0.1274,0.6314,0,0,3.8061,2.2355,1.7924,-0.6416,-0.1871,1.0,0,0,1,0,0,0,1
623,636,2030688,2030738,975,142,163,132331,119,156,1690,0,1,70,0.7689,0.7524,0.8605,0.0199,0.2381,0,1,2.989,1.5051,2.1644,0.1429,0.1044,1.0,0,0,0,0,0,0,2
0,4,2550643,2550653,161,12,21,19997,101,156,1692,1,0,70,0.0,0.2,0.5238,0.0055,1.0,1,1,2.2095,0.9542,1.3222,0.4762,0.0192,0.3329,0,0,0,0,0,0,2
1674,1688,1161637,1161649,53,12,8,5464,40,87,1690,1,0,70,0.0059,0.2597,0.8889,0.0068,0.8333,1,0,1.7243,1.0414,0.9031,-0.1111,-0.5373,0.1773,0,0,0,0,0,0,2
83,202,7655518,7655567,6156,492,260,633741,80,141,1402,0,1,40,0.1189,0.572,0.4651,0.1723,0.3225,0,0,3.7907,2.3522,2.1303,-0.5357,-0.112,1.0,0,0,1,0,0,0,1
172,193,802771,802822,694,106,44,81625,119,156,1690,1,0,80,0.2237,0.6414,0.3851,0.0389,0.7451,0,0,2.8507,1.6812,1.1139,-0.616,0.14,0.9996,0,0,0,0,0,1,1
