ID-type,Right-Ascension,Declination,Blue_base_1,Blue_base_2,Red_base_1,Red_base_2,blue-band-flux_1,blue-band-flux_2,blue-band-flux_3,blue-band-flux_4,blue-band-flux_5,blue-band-flux_6,blue-band-flux_7,blue-band-flux_8,blue-band-flux_9,blue-band-flux_10,blue-band-flux_11,blue-band-flux_12,blue-band-flux_13,blue-band-flux_14,blue-band-flux_15,blue-band-flux_16,blue-band-flux_17,blue-band-flux_18,blue-band-flux_19,blue-band-flux_20,blue-band-flux_21,blue-band-flux_22,blue-band-flux_23,blue-band-flux_24,blue-band-flux_25,blue-band-flux_26,blue-band-flux_27,blue-band-flux_28,blue-band-flux_29,blue-band-flux_30,blue-band-flux_31,blue-band-flux_32,blue-band-flux_33,blue-band-flux_34,blue-band-flux_35,blue-band-flux_36,blue-band-flux_37,blue-band-flux_38,blue-band-flux_39,blue-band-flux_40,blue-band-flux_41,blue-band-flux_42,blue-band-flux_43,blue-band-flux_44,red-band-flux_1,red-band-flux_2,red-band-flux_3,red-band-flux_4,red-band-flux_5,red-band-flux_6,red-band-flux_7,red-band-flux_8,red-band-flux_9,red-band-flux_10,red-band-flux_11,red-band-flux_12,red-band-flux_13,red-band-flux_14,red-band-flux_15,red-band-flux_16,red-band-flux_17,red-band-flux_18,red-band-flux_19,red-band-flux_20,red-band-flux_21,red-band-flux_22,red-band-flux_23,red-band-flux_24,red-band-flux_25,red-band-flux_26,red-band-flux_27,red-band-flux_28,red-band-flux_29,red-band-flux_30,red-band-flux_31,red-band-flux_32,red-band-flux_33,red-band-flux_34,red-band-flux_35,red-band-flux_36,red-band-flux_37,red-band-flux_38,red-band-flux_39,red-band-flux_40,red-band-flux_41,red-band-flux_42,red-band-flux_43,red-band-flux_44,red-band-flux_45,red-band-flux_46,red-band-flux_47,red-band-flux_48,red-band-flux_49
4,16.434,-27.011,446,390,189,204,5913.9995,5986.4365,5280.519,5000.7207,5093.501,5297.698,5472.362,5296.7656,4845.997,4818.4165,3692.9377,4090.6858,4168.4937,3464.5598,3358.1067,3534.5781,3417.639,4077.5583,5065.7383,5547.9307,5713.8047,5784.9795,5901.163,6856.723,7024.5264,6474.16,6670.495,6847.187,6490.8677,6318.7373,6911.6025,6335.5225,6193.409,6130.41,6122.815,6110.584,5650.9985,5603.877,5586.936,5149.323,5089.3887,5283.129,5119.705,4933.0894,5869.552,6559.181,6763.5303,6691.41,6055.8447,6778.899,6026.8765,5621.423,4896.731,5032.6245,4943.069,4509.5874,4830.433,4970.722,5942.7905,5776.7383,6490.316,6018.66,6226.195,5211.6787,5787.111,5476.0093,5313.1597,7801.3804,6210.4165,6770.8022,5116.0737,6004.372,7077.4556,8395.078,6576.915,6654.4336,8361.176,6556.6577,5961.0054,7190.9956,6389.834,7824.305,6795.325,8707.854,6998.4155,5696.083,5614.249,6679.7715,6231.176,3856.4412,5954.388,3064.9438,4544.204
4,19.099,-22.786,188,94,43,86,13484.459,13680.4,13799.424,13887.094,13692.806,13167.714,12104.0205,11807.658,11072.796,10541.071,10182.617,9327.294,8865.431,9071.693,8828.181,8214.284,8062.5454,8007.7007,7787.9194,7604.4136,7410.3223,7264.9453,6969.2,6736.5425,6364.953,6228.392,5965.8374,5861.894,5747.2153,5605.242,5285.0615,5245.588,5153.389,4884.712,4654.1,4641.0464,4808.8906,4825.4365,4809.0747,4521.2207,4271.7886,4528.1997,4110.466,4027.786,7452.8916,7021.638,6342.8887,5900.547,5248.2803,5129.0317,4631.336,4286.9976,3957.1494,3684.1028,3430.1147,3311.5889,3270.155,3393.7432,3132.9656,3255.3853,3325.8936,3424.2295,3374.2363,3237.908,3318.8674,3525.4727,3065.4744,2964.1177,2906.126,2829.505,2843.4922,2742.4866,2610.2434,2461.5115,2485.9197,2256.097,2339.3555,2494.8584,2160.4285,2053.6313,2149.4768,2083.6345,1921.4307,2087.6782,1837.3394,2116.674,1723.7969,1798.1932,1838.1355,1538.6224,1609.4576,1563.4193,1730.9056
0,12.629,-61.049,989,1018,480,535,6498.0093,5257.7617,5563.904,5017.106,5045.194,5576.8037,6024.1685,6308.393,6615.1294,4013.043,4557.6523,4518.7314,4511.216,5303.667,4614.0464,5899.607,4485.8735,4586.9106,4455.2754,4286.362,4905.2656,5500.3345,5709.674,6252.774,6154.939,5958.8467,5741.9653,5730.769,5696.3203,5288.3994,5377.771,5359.839,5179.5376,5115.913,5423.6514,5244.9063,4986.159,4584.017,4736.373,4384.5396,4411.1206,5400.6826,4892.3677,4366.4346,5225.668,6266.984,5892.735,5474.6636,5316.2646,6248.6064,5063.082,4766.2354,4785.1187,4382.5605,4085.9553,3956.1475,3867.7822,3984.0903,4023.4023,4015.4685,4216.492,3819.4482,3918.706,3964.2263,3735.1843,3388.6702,3493.5967,3291.9036,3274.0823,3327.729,3266.5305,2920.34,3296.6182,2860.347,3102.717,3544.213,2364.9116,2855.147,3099.0703,2823.7397,2579.0625,2768.6836,2650.3835,2716.6194,2968.3665,2156.612,2927.0913,2471.7964,2472.3499,3022.448,2193.1118,2607.2664,1966.8811
2,17.318,-17.405,2057,1846,1003,1008,8714.397,8084.9556,8152.6655,8540.568,9005.477,9037.5205,9154.73,9921.849,10799.432,11325.209,12512.394,13226.793,13298.055,13112.398,12431.676,11732.194,11594.038,11316.173,10646.876,9883.952,9767.892,9312.437,9181.32,8458.329,8182.468,7298.106,6780.159,6282.8345,6853.4033,6363.307,5824.2466,5257.907,4783.7656,4172.3745,3858.779,4118.9053,4121.59,4483.6934,4275.73,3801.4573,4561.0957,3627.036,3282.379,3367.3152,8964.878,8827.847,7210.1855,6484.004,5497.3,4489.698,4139.758,3815.8333,3492.0676,3366.8774,3175.5718,2909.6199,2549.1584,2117.7598,2409.2617,2286.9324,2480.586,2145.5713,2401.1282,2483.377,2308.5654,2181.1846,1884.478,2158.525,2028.0669,1682.7112,1784.7129,1734.1138,1581.1758,1216.1627,1580.3889,1365.4791,1213.6849,1479.0298,1380.0941,1166.2722,1352.5969,1191.6918,942.08264,1361.3905,1329.799,979.65717,1101.2073,906.7355,587.7566,774.3668,1050.9224,520.5663,569.57446
4,12.885,45.789,343,358,195,200,16938.063,16048.108,15632.497,14272.367,13765.929,12674.321,11838.909,11791.363,10835.328,10285.959,10157.405,9724.128,9314.512,9218.236,8875.434,8570.834,8416.264,8653.98,8133.0845,7653.7837,7351.1743,7131.3955,7221.7197,6886.1855,6572.314,6467.0815,5393.351,6361.5444,6124.553,5866.26,5481.7188,5346.444,5086.0835,4983.4756,4898.4604,4720.0625,4830.718,4766.166,4485.8823,4332.496,4647.348,4217.3994,4137.6465,3952.4473,7267.6855,6966.223,6450.119,5786.0566,5240.1045,5064.791,4806.228,4241.499,3956.4402,3586.3245,3268.806,3812.225,3165.7566,3473.2837,3199.2085,2957.0461,3017.6475,2666.7563,2406.3406,2278.6694,2164.629,2026.4734,1800.1779,1811.8386,1694.2394,1663.233,1579.0776,1587.2532,1507.3331,1334.3943,1417.5922,1439.0935,1203.506,1306.8473,1271.5706,1110.0144,1154.5541,1230.4697,1025.0778,962.0692,1096.0677,1211.1536,977.19855,868.13116,657.2771,958.4971,843.61926,807.5488,840.8989
4,18.689,8.288,370,310,138,190,8702.87,8602.977,9042.665,9310.797,8906.916,8853.821,9154.73,8895.598,8769.22,8602.116,9036.9375,9300.083,9729.321,9429.684,9436.454,8516.25,8353.984,7825.5576,7771.3564,7922.143,8013.646,7634.9883,7852.5083,7647.5156,7380.7583,7057.5005,6782.7627,6526.3486,6493.7236,6111.8926,6018.9507,5799.2656,5705.553,5533.9785,5332.2236,4976.7017,4959.0806,4766.8926,5144.593,4919.9146,4462.968,4395.4155,4567.3066,4358.2783,7874.0024,7308.0527,7514.3,6696.0005,5779.9688,5298.4756,4971.221,4772.174,3950.083,3700.4783,3240.4248,3111.428,2986.0435,2444.6895,2403.0698,2694.7852,2656.7007,3199.3696,2874.3254,2840.4475,2660.8425,2628.878,2470.9297,2569.7344,2542.9011,2137.7627,2010.2627,2218.5215,2145.2703,1999.3881,2101.5784,2127.3308,1918.3015,1918.6873,2070.6921,1780.6968,1671.0199,1506.9752,1488.2167,1539.2014,1362.5779,1369.1777,1316.787,1245.492,1088.0222,1182.9558,1051.3585,991.54913,1071.2515
4,12.634,3.668,134,155,74,141,25643.361,23930.848,22352.508,20914.344,19121.61,17996.709,16077.296,14991.134,13665.589,13069.187,12184.976,12162.987,12630.564,12818.677,12262.405,11456.113,11501.943,10698.575,10352.563,9339.624,8995.489,8196.4375,7764.6543,7817.8623,7405.595,7113.7383,6656.319,6282.8345,5578.5283,5477.759,4730.257,4459.761,4151.701,3965.2368,3685.8362,3612.0847,3738.4314,3317.8748,3183.3623,2923.6072,2901.2585,2912.746,2806.0234,2808.0527,8892.96,8224.941,7125.768,6015.1353,4890.9897,3899.7844,3381.2876,2809.1628,2834.4663,1592.1758,2220.4795,1968.7761,1950.2339,1925.1382,2084.858,2010.2277,1786.1796,1775.0453,1738.1926,1558.4775,1328.16,1339.6372,1198.37,1181.7805,1131.6796,1205.8368,863.08887,1052.6599,1192.9928,963.43195,642.9251,626.6568,808.0551,1043.2358,760.4648,825.86774,583.52765,523.04315,716.85645,760.7418,495.96252,470.6917,465.21512,395.67477,473.8766,474.79053,576.76843,446.29254,354.38046
4,18.297,-4.619,586,641,228,295,14955.394,15270.293,15348.812,14987.289,14373.725,14457.823,13239.148,12061.647,11666.498,10960.687,10574.53,9971.764,9425.345,9035.73,9061.372,8524.183,8593.233,7825.5576,7723.46,7697.5483,8058.105,7689.474,7468.2676,7255.193,7441.674,7220.377,6624.067,6338.6167,5926.086,5882.499,5614.602,5501.46,5098.318,4983.074,4792.908,4267.391,4253.1406,4036.8218,4005.0288,3929.7566,3579.781,3583.8284,3562.8196,3537.5176,7471.822,7289.945,6986.841,6302.46,5733.5107,4855.698,4356.405,3914.978,3121.0728,2820.9014,2549.9106,2712.6846,2688.6272,2668.8848,2396.9077,2260.8467,2302.5063,1940.8357,1925.038,1824.1284,1810.6622,1647.5117,1689.355,1442.133,1544.7075,1515.7244,1281.595,1215.7964,1232.4543,1195.393,1166.4579,1119.4581,982.5831,973.0601,1016.3713,958.97925,996.90186,941.0256,848.8254,826.0201,858.9387,799.4316,774.511,564.59955,853.3837,553.1184,710.8635,608.60846,501.3779
4,13.776,-60.623,497,467,250,229,14366.2705,14077.149,14223.235,13975.181,12806.109,12182.724,11644.888,10612.099,10237.962,10344.531,9964.528,9551.597,9077.923,8395.51,7900.27,8208.886,8062.5454,8045.421,7710.1597,7619.5156,7409.9346,7127.089,7069.003,6816.2197,6544.109,6680.28,6326.103,5928.372,5605.439,5600.993,5229.5957,4846.495,4418.418,4493.012,4422.7666,4611.215,3849.1836,3697.3103,4236.3228,4003.893,3648.235,3819.1252,3568.7078,3522.6294,7190.6626,7070.527,6538.099,5883.475,5068.987,4991.916,3841.874,3065.948,2957.6455,3286.8123,2973.8872,2708.9858,2531.2144,2470.504,2307.5085,2227.3047,2132.7832,2201.4658,2099.0178,1927.8931,2006.094,1833.0012,1881.4377,1877.3179,1562.9547,1760.937,1403.7089,1428.4598,1324.849,1721.9303,1393.2767,1421.5765,1092.0222,1239.3934,1237.9015,1260.066,1482.7411,1228.2081,973.04486,1319.4653,762.53455,959.4611,592.64233,975.1636,713.24133,729.52136,666.5903,1017.21985,250.93117
0,13.863,-54.442,296,337,104,120,16519.59,16053.229,15821.341,14969.0,14159.385,13829.749,13819.0,12767.778,11659.699,11520.324,10310.565,10312.443,9816.8545,9349.586,9078.974,8603.099,8642.262,8521.656,8027.3594,8325.029,8557.584,8274.437,7748.664,7517.642,7364.1436,7253.6494,7182.6665,6682.3643,6229.434,6545.0103,6325.0454,5844.501,5303.443,4757.55,4639.59,4439.64,4152.4307,3953.3352,3942.563,3661.8088,3796.0264,3450.2268,3437.663,3714.6013,8827.117,7891.2856,7508.0713,6558.0513,5969.944,4812.181,4297.602,3769.6177,3325.3643,2527.2622,2550.5122,2712.6846,2436.3562,2415.9392,2120.7869,1974.6118,1910.6343,1891.6418,1673.7657,1674.4985,1673.9022,1588.6577,1387.6611,1316.1062,1394.876,1230.8042,1355.5535,1461.7571,1446.1241,1259.744,1193.321,1018.1358,878.74835,1205.6451,982.98016,828.3048,911.76666,788.4742,755.02155,794.0859,679.54895,537.2411,706.95575,656.6792,553.7741,502.7717,747.7472,590.19476,462.3426
0,17.637,-27.122,913,1041,640,638,10745.901,10933.669,11251.648,11021.641,11295.29,10723.413,10908.056,10578.092,9863.411,9653.08,9453.046,9652.037,9200.233,8982.059,8933.489,8648.329,8607.018,8217.47,8349.979,8300.532,8058.736,7861.1914,7586.209,7614.242,7236.4336,6960.517,6641.1064,6599.962,6313.768,5991.188,5774.962,5796.0864,5520.438,5686.991,5321.0522,5354.5586,4956.758,4957.6543,4799.2007,4595.5176,4317.446,4525.012,4110.466,4106.8076,8244.498,7435.5337,6580.0625,6231.6733,5676.941,5538.797,5197.2925,4803.264,4447.5547,3887.8809,3629.7808,3237.7354,2837.3977,2597.986,2361.1628,2397.0627,2305.8372,2182.5054,2234.2268,2212.1338,1975.781,2112.36,2263.005,2306.1301,2204.7458,2008.0566,2064.366,1978.965,1910.3093,1759.926,1791.705,1747.5516,1691.5566,1576.4442,1649.6459,1382.5667,1419.9054,1415.6884,1211.2434,1223.9337,1122.9838,1185.3302,1040.1157,1257.7692,987.04517,1020.9907,1035.9946,912.4156,830.841
4,14.006,19.424,125,145,78,114,26028.451,24243.133,21686.775,19847.92,19469.316,18099.855,16081.115,14878.982,13910.078,13567.839,12224.074,12162.987,11974.507,10963.781,10728.665,10226.296,9826.722,9686.977,8890.761,7786.1807,7883.503,7251.7666,7249.3594,7586.3877,6701.332,6697.4063,6260.4673,6051.102,5578.5283,5170.6123,4743.287,4428.251,4327.3184,3837.9702,3732.6946,3809.016,3724.655,3528.6687,3497.811,3254.9548,2993.6606,3109.6946,2949.171,3029.687,8636.873,7348.6113,5967.323,5953.9126,4925.0806,3976.8745,3544.771,3460.269,3125.8643,2991.602,2814.9614,2527.5732,2341.433,2256.1548,2159.7473,2098.2969,1903.6052,1935.2568,1881.922,1886.8436,1631.9612,1764.1301,1387.6611,1466.1088,1361.8287,1394.7253,1402.7526,1313.888,1428.4813,1055.9604,1210.3352,1403.2443,1049.2341,1374.9005,1160.2366,980.801,881.8814,869.89124,944.4037,892.5319,696.5292,813.2413,807.48035,447.61,810.6125,606.41376,559.23724,619.5287,502.0314
2,17.318,-22.319,1970,1908,949,943,20732.322,19188.549,17518.908,16578.088,14982.406,13847.039,12670.414,13055.374,12238.171,12264.14,11068.548,11863.434,10712.683,10152.011,9565.218,8907.659,8567.091,8096.628,7823.3384,8013.63,7819.5063,7251.7666,7310.481,7366.7915,7113.1694,7058.713,6642.9854,6287.2485,5906.398,5811.105,5614.602,5058.171,4597.8403,4659.9404,4501.9946,4178.5835,4108.6787,4483.6934,4257.9937,3829.6926,4836.7593,4587.7495,3789.6995,3367.3152,8041.637,7427.677,6823.9824,6388.789,5619.801,4573.6436,4196.147,3930.9063,3591.7026,3276.406,2918.766,2474.865,2095.3809,2194.8892,1753.6224,2015.3972,1660.3132,1490.2826,1386.8784,1466.7543,1344.254,1241.25,1398.2451,975.64514,1172.7996,1043.5391,999.0497,722.93805,1095.8147,911.05536,929.8884,897.78094,828.09546,1005.13306,632.50433,834.2433,657.71344,631.3924,408.0755,700.3703,807.6314,453.3091,533.4136,538.0379,637.6708,454.874,615.6253,611.3646,437.35922
4,23.022,-57.667,281,349,224,235,11195.533,10776.772,10740.307,10878.272,10884.724,11004.058,10908.056,10512.151,10273.9375,10213.598,12083.08,12246.247,12146.861,12818.677,12278.761,11964.222,11769.888,11451.311,11033.971,10218.104,10146.992,9632.406,9505.221,8992.647,8633.979,7618.699,7559.3784,7579.041,6865.218,6571.2363,5827.1475,5911.1885,5591.7573,5270.9336,4898.4604,4702.6226,4559.771,4729.724,4525.2915,4193.5195,4280.085,3989.4192,3711.0059,3816.1963,9122.77,8446.394,7939.3115,7229.2065,6072.5522,5322.557,4569.115,4287.5093,4037.4187,3700.4783,3058.3508,2899.815,2776.728,2532.1538,2530.8137,2402.0261,2324.331,2355.283,2213.4417,2341.9678,2352.151,2327.7258,2169.211,2033.6145,2150.918,2057.3193,1889.1703,1897.8578,1753.2831,1922.768,1700.7648,1575.2335,1499.4174,1600.9376,1636.6493,1376.1879,1402.1339,1211.5232,1377.215,1364.343,1300.7836,1089.2852,1158.8507,1169.3544,1166.6387,999.5209,1115.8248,1135.4335,947.0795
2,12.412,-58.716,1331,1268,1055,1051,11145.67,10456.22,10088.975,9596.294,9780.929,10046.3,10293.59,10601.342,11272.866,11537.069,12458.744,12015.779,11851.264,11817.794,12152.858,12113.407,11760.578,11143.558,10290.563,9824.894,10096.679,8862.3545,8610.52,8551.475,8172.196,7846.665,7389.631,6742.826,6456.4985,6296.041,5827.1475,5018.498,5256.1016,4870.3325,4335.245,3811.8848,3703.2544,3685.232,3387.1047,3277.7312,3149.2603,3330.601,3016.7532,3037.386,9748.259,8164.287,7509.718,6556.8506,5699.875,4854.926,3977.5876,3441.778,3181.5808,3236.3115,2744.73,2376.446,2495.359,2385.8535,2151.1692,2395.062,2324.331,2361.2488,2420.6567,2339.2354,2247.2412,2291.8281,2421.9111,2637.0173,2376.2734,2240.7913,2309.3606,2214.6255,2100.4443,1942.3096,1838.9404,1772.2983,1581.4896,1576.2157,2078.6296,1471.5844,1385.8811,1506.83,1415.3416,1646.0537,1370.4263,1089.2852,1222.9894,1228.2213,1068.3888,1154.211,1112.2623,1063.6129,1034.802
3,16.831,-33.254,870,777,540,496,18131.697,16886.965,16376.355,15002.814,14601.398,13569.052,12474.782,11870.162,11397.047,10643.947,10157.405,9225.892,9624.054,9151.43,8766.617,8198.017,8296.162,8160.8877,7599.826,7557.5757,7215.796,7141.735,6969.2,6787.1685,6509.5186,6319.4717,6150.7207,5861.8184,5681.9507,5413.3037,5278.446,4846.495,4887.146,4677.89,4820.1895,4685.1753,4542.41,4231.667,4230.494,4205.738,3941.726,3659.117,3583.6367,3774.5562,7267.6855,6969.779,6278.582,5622.201,5068.987,5072.694,4713.647,4034.706,3689.7595,3410.2031,3115.741,2810.7092,2564.32,2720.4817,2795.3362,2573.5798,2636.935,2541.3489,2281.3494,2207.2454,2164.629,2115.6895,2152.2866,1916.6724,1982.0591,1862.2909,1772.468,1612.2816,1700.355,1462.8291,1421.7908,1411.3798,1385.9415,1371.1058,1240.0154,1168.6476,1142.204,1142.398,1329.8348,1269.4757,943.32526,925.1302,873.0027,857.62366,693.2511,835.52313,769.98895,828.40405,718.6153
0,16.567,-50.434,3145,2630,1191,1181,9548.061,9001.912,10333.321,10652.776,10015.559,9571.502,8504.494,8406.64,7853.637,8784.129,9139.202,9672.839,9989.182,9488.219,9851.019,9267.497,9217.957,9278.8545,9179.585,8822.3125,8528.128,8310.097,8145.5415,7489.7266,7793.013,7433.349,8036.7485,6989.023,6846.6035,6554.529,6235.754,5765.8276,5617.5776,5529.9883,5201.1416,4822.879,4845.0527,4693.225,3779.0645,4199.047,3647.8455,4070.329,4669.5,4435.998,8718.623,8187.0654,7175.9644,7036.2837,5878.6763,5414.3804,4507.209,3929.7332,3522.113,3314.717,2781.24,2915.022,3294.2239,3123.7617,2650.4595,2694.7793,2917.0603,3208.7454,3337.6697,3257.1187,3075.6614,3178.283,2877.693,3185.3438,2906.126,2572.9827,2340.9814,2846.3994,2524.1526,2367.2747,2308.3972,2378.286,2107.279,2236.1658,2245.1223,2023.4167,2002.2104,1990.3656,1715.391,1867.7644,1847.3007,1509.4187,1543.3556,1574.4847,1367.3032,1955.2764,1961.0793,1518.1643,1325.1261
3,17.525,-34.244,430,386,158,248,8123.4116,8190.274,8245.566,8435.776,8752.774,9075.989,9392.572,9921.849,11073.356,12368.261,12990.526,13463.342,14981.301,15095.873,13786.185,13028.153,12300.626,11750.446,11564.217,11065.99,10678.768,10162.042,9546.419,8903.602,8903.33,8445.871,7893.611,7488.489,7161.0366,6891.574,6704.273,5018.498,5158.7915,4870.3325,4481.9785,4569.1973,3967.7322,3777.7407,3572.732,3502.9517,3422.1614,3272.7944,3384.5703,2966.2988,11389.981,9107.305,8491.58,7176.0396,5711.5,4761.622,3954.188,3516.707,2821.172,2905.4126,2828.02,2670.3384,2425.4578,2368.898,2158.4521,1992.462,1978.3867,1962.272,1961.1465,1741.0544,1791.2561,1853.0063,1965.5687,1994.4344,1921.6437,1802.5532,1708.8138,1615.1046,1769.2251,1703.6143,1720.3221,1676.7136,1358.1892,1412.175,1166.0787,1288.7925,1393.4178,1345.5612,1113.374,1247.6597,1361.861,1068.3563,945.29016,731.9942,649.58545,881.3948,854.041,744.969,782.7978
4,19.79,-2.022,715,639,460,535,9149.161,9635.195,9100.385,8971.088,9082.568,9310.419,9284.456,9475.752,9646.573,10378.3955,11108.873,11298.569,11127.85,11250.54,10500.885,10147.074,9732.365,10070.343,9425.118,9035.237,9201.617,8499.776,8551.682,7567.8223,7596.528,7051.7344,6997.343,6795.8804,6304.289,5894.3584,5484.7734,5323.1704,4971.213,4757.4917,4493.4375,4088.6619,4256.1626,3900.2847,3706.2664,3805.6038,3630.7651,3687.5872,3304.0012,3432.649,8933.982,8030.254,6981.6587,6279.1978,5563.764,4680.69,3971.713,3801.2888,3391.8767,3098.2898,3125.3662,2791.9563,2457.237,2451.689,2152.537,2344.8157,2162.014,2127.937,2276.8047,2046.8325,1964.4276,1952.437,2006.9156,1967.8751,1950.6433,1983.1206,1693.172,1902.7893,1862.0709,1680.0374,1761.0042,1713.5468,1695.5222,1656.5818,1443.7084,1382.5667,1563.2485,1406.3376,1254.1945,1261.0768,1122.9838,1050.6667,1093.3177,861.7723,949.0964,1118.2944,882.5911,680.6842,735.60114
0,17.637,-46.686,1276,1402,631,613,7935.153,7014.506,7595.3325,7778.443,7789.682,8387.617,8689.481,9584.721,10310.617,11291.901,11192.666,11590.402,11111.0205,10817.023,10543.02,10165.947,9904.907,9492.638,9425.118,8890.939,8881.041,8707.943,8340.719,8173.2393,7706.415,7044.6343,6858.2256,6411.7515,6180.0396,5737.5854,5299.425,5042.3667,4896.27,4675.7563,4351.4194,4555.6914,4071.7996,3789.832,4046.6455,3973.6748,3617.7185,3520.9321,3539.0962,3646.3,9657.459,8454.951,7486.6235,6520.0386,5361.876,4312.173,3483.4958,3161.8193,3259.1018,2959.3325,2840.5986,2474.5288,2467.1807,2083.5085,2252.6091,2285.728,2219.5288,2091.5837,2356.9065,2464.4849,2350.488,2474.8665,2441.9211,2238.233,2248.0193,2260.9727,2133.8784,2068.136,1952.7264,2030.2467,2111.6013,1705.8296,1473.8429,1770.0189,1790.3572,1704.9559,1573.8802,1405.6124,1239.6904,1042.3778,1348.9822,1185.3302,1112.4989,1362.4867,995.88824,988.2305,1134.2649,970.8798,804.31116
4,21.665,-40.916,342,351,225,258,8139.504,8167.2095,7737.081,7566.877,8886.626,9037.5205,9497.263,10051.011,11073.356,12047.856,12572.8,13156.485,13286.773,13587.279,13064.743,11449.551,11250.817,10666.237,10115.6045,9834.892,9656.317,8882.9795,8851.917,8258.157,7943.4414,7532.932,6862.5767,6871.016,6423.7305,6039.7095,5691.708,5502.1914,4995.076,4179.297,4028.7288,4018.9094,4014.9248,3742.4824,3572.4346,3880.7874,3368.7366,3357.9973,3169.808,3068.0598,9122.77,8692.435,7634.12,6226.2104,5375.8076,4674.9966,3971.27,3516.707,3297.5623,2972.2102,2756.0366,2907.3167,2520.6492,2485.7952,2379.4648,2112.0066,2017.3583,1953.9341,1961.1465,1723.7635,1650.1782,1730.4346,1802.2805,1654.6516,1638.112,1731.8387,1753.5573,1556.8145,1666.0524,1394.5632,1258.0061,1500.0719,1462.3014,1401.0676,1032.5994,1208.8119,1128.8342,1229.534,1128.9274,1019.43024,997.6439,1211.1536,973.35516,850.9627,841.4824,813.27527,861.55597,681.01196,715.12256
2,18.468,30.196,1757,1939,734,809,7277.9746,7330.158,7397.7354,6999.5254,7732.8413,7726.654,8065.7813,8830.578,9830.093,10403.689,11191.374,11298.569,10455.129,10819.872,10253.705,9614.983,9816.229,9659.272,9286.3,8938.323,8906.592,8983.2295,8687.466,8118.3076,7787.95,7558.9897,7285.3486,6704.8687,6229.434,5833.817,5789.889,5528.028,5276.5684,4695.1685,4639.4355,4201.646,4323.056,4353.986,4008.3096,4001.2974,3263.3071,3899.1985,3670.3757,3364.0112,9245.157,8284.605,7799.9126,6321.8403,5567.881,4813.055,4169.4883,3835.2266,3570.0854,3245.6443,2978.8274,2618.8289,2182.9678,2155.9998,1708.8564,2330.2112,1414.0763,1353.5175,1438.0756,1704.5537,1449.205,1416.2592,1426.4951,1646.0767,1786.4528,1572.5272,1517.1676,1480.8333,1420.713,1457.7773,1301.7755,1134.9987,1227.1273,1187.4232,1229.175,1049.0208,1145.8612,1075.0664,968.1638,1172.8374,1025.6847,916.7075,769.95685,920.0003,874.9591,554.42206,738.1417,504.43265,713.62616
0,17.8,-30.507,1713,1767,1145,1299,8779.717,8084.9556,8891.367,9094.107,8957.252,8853.821,9135.188,9051.173,8366.676,8602.116,8156.2837,8829.013,8374.546,8412.462,8121.064,7833.2886,7851.972,7728.144,8379.678,8287.542,7700.7275,8847.604,8546.379,8999.553,8395.368,7431.2446,8036.7485,7279.99,6869.1,6654.75,6467.685,6479.1895,6046.2075,5914.8003,5486.47,5522.7285,4854.3335,5107.8354,5530.3325,5207.358,5523.8115,5175.1406,4909.393,4833.7007,8718.623,8435.916,7993.331,7105.6904,6731.6636,5790.4995,4735.999,4700.926,4633.2495,4162.2456,4132.9604,3783.4863,3595.8052,3152.8818,3199.2085,3299.415,2953.6267,3345.182,2874.3254,2765.218,3263.875,3188.5872,2363.83,2304.096,2689.6523,2669.3901,2119.108,2347.0273,2086.014,2044.2539,2365.9924,1460.6233,1702.7098,1919.5581,1687.394,1303.7655,1668.0778,1565.0769,1597.0292,1834.8634,1391.8403,1386.451,1433.6494,1555.5254,1180.406,966.84265,1113.6198,1193.3303,1124.0712
4,22.576,56.743,1028,854,537,625,9713.865,9581.315,9313.985,9163.272,8897.64,8981.127,9154.73,9126.065,8456.066,8492.216,8961.575,9223.997,9445.874,9569.641,9436.454,9028.853,8636.3,8398.126,8243.379,8039.955,8136.055,7728.188,8051.5825,7790.368,7380.7583,7185.286,7250.488,6670.0635,6490.0864,5768.578,5487.5073,5386.8774,5163.517,4677.0903,4478.2393,4155.9033,4090.7847,3741.4033,3811.4866,3591.6785,3584.282,3303.1152,3092.8691,3064.67,7605.5405,7497.984,6983.556,6403.42,5298.6416,4822.7876,4230.993,3897.7368,3798.479,3426.756,2802.5532,2586.8916,2401.7446,2558.1328,2384.4575,2225.9158,2145.7356,2201.4658,2133.0422,2020.569,1906.6088,2070.958,2369.8892,1984.4111,1749.5654,1803.7032,1784.7129,1658.3768,1582.5864,1404.1979,1620.6866,1528.528,1404.3916,1337.9886,1340.311,1162.8951,1213.3896,1187.9456,702.60364,1079.9014,1096.0677,937.0545,884.18585,964.1437,859.49335,760.37555,747.7472,700.47174,636.7932
